type	text
네이버	가난하면 반지하에서 사는가? 가난한 사람들은 꼭 운전기사,가정부여야 하는가? 가난하면 무계획으로 살고, 냄새나는사람인가?글쎄 그건 봉준호 기준인거같다. 하루하루 열심히 사는 사람들이 이런 영화를 보고 자괴감이 들까봐...
네이버	가난하면불법을저질러도되고 부자가착한건 돈이많아서라는건가?가난하면 범죄를저지를수밖에없다는건가? 감독이 얘기하고싶은게 뭔지 원 ~
네이버	가난한 반지하의 냄새는 지울 수 없고 그 냄새를 혐오하는 부자들의 태도는 감출 수 없다
네이버	가난해본 적 없는 자의 가난 묘사.가난의 희화화. 가난한 사람들에 대한 감독의 편견.영화 내내 분수에 맞게 살아라 라는 표현들.기생충에서만 보여지는게 아니라서 어떤 생각을 가지고 있는지 확실히 알겠음.인터뷰 또한 힘...
네이버	가난해본적 없는 사람이 그린 가난의 초상화. 기대에 차 보고나면 모두의 머리속에 드는 생각은 같다. "한국영화네"
네이버	가볍게 볼 영화는 아닌거 같음. 어려움
네이버	가정부아줌마 비오는날 얼굴다쳐서 왔는데 나중에 얘기해준다해놓고 말안해줌..고짓말쟁이
네이버	가족끼리 볼려다가 남편하고 둘만 보길 잘 했습니다.등급 조절 필요합니다. 중, 고등학생이 보기엔 부부관계 장면 부적절합니다.
네이버	가족이랑은 보지마세요
네이버	가진 자들은 가지지 못한 자들에 대해 예의라는 거리 두기. 실은 경멸과 두려움. 가지지 못한 자들은 가진 자들에 대한 존경이라는 다가가기. 실은 비아냥과 질투. 계층간의 불쾌한 술래잡기.
네이버	감독 이름 빨로  영화에 거품이 꼈다.
네이버	감독 인터뷰 보고 경악을 금치 못했습니다 그저 변태
네이버	감독님 대단하십니다. 사람이 바퀴벌레처럼 보였어요.
네이버	갑에게 감사하며 을들끼리 싸웁니다. 우리사회의 축소판
네이버	개연성 구멍이 너무 많고 결국 말하고자 하는 메시지가 뭔지 모르겠다. 그냥 블랙코미디가 맞음 정말 코미디
네이버	개인적으로 비추입니다.... 등급조정이 필요할것같아요....
네이버	개인적으로 이런 짜증나고 드러운 영화는 비추임! 도데체 알바들을 얼마나 풀었길래 이게 재밌고 웃기다고 사기치는거냐?? 그저 사람 쑤시고 찔러죽이고 진지빨면 좋은영화인거야??
네이버	개인적인 느낌으론 초반 1시간은 그냥저냥 보는데후반 1시간은 왠지모르게 보는 내내 불편했습니다..뭔지는 모르지만 불편하고 불쾌하기도 하고..강렬한 여운은 있지만 저에게는 안맞는 영화네요..
네이버	결국은 우리 모두가 기생충 계획은 한번도 성공한적이 없고 될데로 되라 우발적 감정적으로 대처.결말은 항상 좋지 않고 그 책임은 대를 이어 넘겨지지...
네이버	결정적 스포 : 송강호가 살인의 추억을 갖고 올드 보이가 된다.
네이버	계급에대한 불편함이 아니라 민폐가족 보기 짜증나서 뛰쳐나가고 싶었음 절대 절대 두번은 보기 싫은 영화
네이버	계층간을 대비시켜 보여주면서 뭘 어쩌라는 건지 재미없고 답답한 영화. 어디가 빵터지나..
네이버	계획없이 살게된 기성세대와 계획만 세우는 자식세대. 고급주택과 반지하, 지하실로 대변되는 사회상. 누군가 깔깔깔 웃는 동안, 누군가 꺼이꺼이 울고 있다.
네이버	곱등이와 세마리의 강아지
네이버	공생은 허락 하지 않는 사회.
네이버	과연 봉준호는 기생충을 통해 자신이 비판하고자 했던 세력들이 어제 청와대에서 같이 짜파구리를 나눠먹었던 문재앙과 민주당놈들이라는것을 알고 있을까? 만약 그렇지 않다면 이런 영화 백날 만들어봐야 소용없다, 내가 알기로...
네이버	과유불급 은혜를 원수로 갚는다. 가난한 사람들 이미지만 더 안좋아지는 영화가 아닌지 ...  가난한 사람들 상종하기 싫어지는 ...
네이버	과평가. 라고 밖에 할 말이 없네요
네이버	관람객. 평에 속았네요. 황금종려상은 어떻게 받은건지 의문임. 배우들 연기력도 막 대단하지도 않은것같고 거품 이빠이꼇네요
네이버	관람등급을 좀더 올려주셨음 하고, 영화는 뭐라말못할 공감과 불편하면서 몰입도를 주고  둘중 어느 입장에도 들지 못하면서, 그중에서도 부모탓을 하지 않는 자식들을 보면서 나자신을 또 다시 반성 하게되었다.
네이버	괜히봤다~불쾌하고~15세 자녀랑 갔으면  황당했을뻔~여하튼 기분나쁜영화다;;
네이버	구리다는 말 외에 할 말 없음
네이버	국민들은   코로라19 땡시 불한해하는데 오찬을 할때인가 생각이 없는건가 아니면 내려 놓은건가
네이버	권력자 똥꼬를 쪽쪽 빨아대는 모습. 기생충 그 자체. 봉재앙 감독님^^
네이버	그냥 가난한 사람들이 범죄 저지른 영화인데,  빈부격차니 뭐니 잘 이해하기 힘들었다. 장면 하나하나 서로 결부시켜 이해하려했는데,..그냥 영화를 보는 내내  불쾌함이라던가 슬픔이라던가 신기하게도 하나도 느껴지지않았다...
네이버	그냥 그런데.. 와닿는 메세지도 없고 억지스러운 부분도 많음;;
네이버	그냥 더럽게 불쾌함. 겪어보지 않은 사람이 그걸 대입해서 표현하려니 너무 어거지...이래서 한국 영화 안봄 퉤
네이버	그냥 봉준호 영화. 칸에서 수상했다고 다 훌륭한 것은 아닐 수도...
네이버	그냥 재밌다고 말하기엔 너무 절망적이라 슬픈현실...
네이버	그냥 저냥 볼만한데 보고나면 기분이 별로 안좋아짐
네이버	그놈의 대왕 카스테라!
네이버	그들은 내리는 비를 보며 잠이 들었지만 또 다른 그들은 비내리는 계단을 끝없이 내려갔다 마치 자신들의 위치로 다시 되돌아가는
네이버	그래봤자 이 영화를 만든 감독,연기를 한 배우는 모두 고급주택에 사는 사람들, 영화를 보는 우리는 반지하에 사는 기생충, 이 기생충들의 피같은 돈으로 다시 더 높은 곳으로 올라가 가난으로 먹고 사는 그들. 부자들이 ...
네이버	그럼에도 계획을 세우게 만드는 영화
네이버	그렇게 최우식은 평생 그 집을 사진 못하겠지....이게 봉준호 감독의 메세지일수도?
네이버	그저 할말을 잃었습니다. 하염없이 빠져들다 울다 웃다 리뷰남깁니다. 이런 울림이있는 영화 만드신 봉준호 감독님 너무 감사합니다. 마지막까지 자리를 못뜨는 힘을 가진 영화입니다. 감사합니다 감사합니다.
네이버	극과 극의 상황만 몰두한 봉준호표 또라이 영화중 하나
네이버	근데이게왜15세?ㄷㄷ19걸어야됨
네이버	글쎄 상받을 만한 작품인지는 모르겠네요 관점은 독특하지만 배우들 연기력도 평범했고 기억에 오래 남을 명작.. 이런거는 거리가 멀고.. 너무 기대했나 보네요
네이버	금방 보고 나왔는데...봉준호감독 영화인데 왜 박찬욱감독 영화를 본 느낌이지.어쨌든 최고다. 봉드로 역시 천재!!이정은님 연기상 줘야한다 진짜
네이버	기대 많이하고 관람했는데후회 많이 했습니다.지금까지 영화보고 실망하기는처음이내요.서민들이 많이 가진 자들에게 기생하여 삶을 살아가는 설정....감독 머리속에 무엇이 들었는지.당신이 서민이라면절대 영화 보지 마세요.기...
네이버	기대보다 별로엿음 공감이 안가고 억지스러움
네이버	기대이하였고 마케팅에 속아서 봤다. 감독의 의도가 곳곳에 보였고 보는 내내 불편했다
네이버	기대하고 갔는데 나올땐 뭔가 무겁고 찝찝함이 느껴지는 영화였다...
네이버	기대했는데 완전 실망. 개연성이 상당히 떨어지고 우연에 기대 극을 전개. 지루했는데 옆에 있던 아저씨는 푹 주무셨음
네이버	기득권층의 오만방자함 봉준호 감독에게 있어가난은 신선한 소재일뿐
네이버	기분 나쁘고 비현실적이고 쓸데없이 잔인함.
네이버	기분 나쁜영화 하지만 수상한 이유는 있다
네이버	기분 안좋아지는 불쾌한 영화등급 조정 필요해보이는 영화입니다.어떻게 15세 판정을 받았는지가 의문입니다.
네이버	기분 좋을 때 보러가시면 안됨ㅋㅋㅋ
네이버	기분나빠지는 영화... 우울해지는영화
네이버	기분나쁘게 봤는데 다시 생각할수록 기분나쁜. 이게 상받고 1위라니 젠장
네이버	기생충가족들 동정이 전혀 안간다. 사지 멀쩡하면서 노력은 안하고 사기만 치고 다니고 가족.  인과응보. 결국 기생충들이 멀쩡한 숙주까지 파멸로 몰고 가는 영화. 그 이상 그 이하도 아님.
네이버	기생충처럼 등쳐먹고 사기치고 남에게 피해주는 행위를 가난 이라는 명분하에 면죄부를 주는 듯한 영화.. 인간의 본성? 그딴 허울로 당연하다고 치부하는 건지... 보는내내 기분 더러웠던 영화... 제일 혐오하는 인간상이...
네이버	기이하고 실험적인 영화..훌륭한 영화라고 보기엔 헛점이 많고 감독이 노골적으로 자신의 메시지를 관객에게 주입시키려는 흔적이 있다..그 과정이 부자연스럽고 불쾌하다.
네이버	깐느 영화제 황금 종려상을 받기 위해  황금  곱등이가 되버린 봉감독님! 살인의 추억 괴물 설국열차 기생충  점점더 가식적이고  탐욕스러워져  구토가 나오네요! 부자의 가난팔이..
네이버	깐느 영화제에서 이 영화를 처음 보여줬을때 봉감독의 기분이 어땠을까...
네이버	끈적하고 더러운 썩은낙지를 밟은 기분
네이버	끊었던 담배 한 대 태우고 싶다. 이땅의 늙은 아버지들은 지금도 모르스 부호를 보내고 있다. 그것을 아는 자식들도 어찌할 방법이 없다.
네이버	나 또한 누군가의 사람 사는 냄새에 얼굴 찌푸리진 않았었나..
네이버	나는 그냥 이 영화가 아주 많이, 슬펐다.
네이버	나는 수작이라 평가받은 영화를 이해하기에는 아직 많이 부족한가보다...
네이버	나는 이 영화에 몇 번이고 내 자신을 투영한 내가 미웠다. 그의 상상력에 감탄만 나온다.
네이버	나만 별론가? 살인의 추억이나 괴물 기억하고 봤는데 이게 뭔가싶던데
네이버	나쁘진않은데 너무 고평가되고 있다는게 문제.
네이버	난 어제 시사회가서 영화 봣는데?Lg유플러스에서 대대적으로 시사회했는데 알바타령은 ㅋㅋㅋ
네이버	난....나한테서는 어떤 냄새가 날까?
네이버	난노잼 이였음 범죄자가 범죄자를 키우는
네이버	남의 집에서 술판? 남의 집을 지집처럼 실화냐?
네이버	내 스타일은 아님.. 딱히 문학적인 소재를 원한 것도 아니었고, 그 마저도 내가 추구하는 문학적인 영역도 아니고.. 메세지를 주려는 건 알겠으나.. 굳이..?
네이버	내 인생이런영화는 첨인듯
네이버	내가 다 비참해지는 영화
네이버	내가 장담하는데 이거 상 안받았으면 대부분 쓰레기라고 욕했을 영화다 ㅉㅉ 왜 한국 영화는  늘 이렇게 잔인하고 찝찝하고 느와르적이고 이따구냐 좀 건전하면서 억지웃음 없이 깡패들 안나오고 보통사람들의 마음 따뜻해지는 ...
네이버	내리는 비를 바라보며 운치를 느끼는 사람과 그 비를 온몸으로 발로 쓸어가는 사람. 그 사이의 괴리. 무겁다. 장르는 가족극? 아니 봉준호.
네이버	내용은 심오하고 재밌다. 근데 그 냄새에 민감한 사람들이 술판벌리고 집안에 술냄새로 가득한 방을 그냥 지나쳤을때 일맥통상이 되지 않는다고 생각하고, 빈부격차를 너무 극과 극으로 나눠 보여준것도 내 기준으로는 그저 그...
네이버	내인생  최고의 영화였다.소름돋는다
네이버	냄새가 나도 예의는 지킵시다.
네이버	냄새난다는 말은 때때로 가난하다는 말보다 더 큰 분노를 일으킨다.
네이버	너무 과장된 인기인듯 굳이?
네이버	너무 잔인해요... 19세로 올려야 할것같아요....
네이버	노력하지 않고  남을 속이려는 사람들이 가난한 사람들로 그려져서 싫었다. 실제로는 부자들이 더 그런것 같은데 말이다. 가난해도 열심히 노력하며 행복하게 사는 사람들이 더 많다. 그런 사람들이 영화의 주인공이어야지. ...
네이버	노력해서 돈 벌 생각은 안 하고 일가족이 합심해서 사기칠 생각이나 하니깐 반지하에서 살지
네이버	노플랜 노계획 우리인생은 계획대로 안된다는 말이 와닿았습니다
네이버	누구나 기분나쁜영화.
네이버	누군가는 쏟아져 내리는 빗물을 장난감 텐트로도 막을 수 있지만 다른 누군가에게는 똥구정물이 되어 차오른다. ‘계획’만으로는 올라갈 수 없는 우리네 사회구조의 냉혹하고도 잔인한 현실이 세련된 연출력으로 수석처럼 무겁게...
네이버	누군가는 이 영화를 매우 재밌다며 한국인이라면 누구나 좋아할 것이라고 말한다. 나는 영화가 끝나고 몇 분동안을 심장에 추를 단 것만 같이 답답했는데. '비가 오는 것을 좋아하는 사람들은 비가 새지 않는 집에 ...
네이버	누군가는 집을 잃고 모든 재산을 잃는 어마어마한 홍수가,누구에게는 그저 그 다음날 미세먼지가 없게 해주는, 집의 정원을 운치있게 만들어주는 장치일 뿐..
네이버	누군가의 냄새를 맡고, 평가하고, 묘사할 수 있는 것 또한 권력. 냄새로 서로를 알아보고 경계하고 구분짓는 동물들의 세계와 우리 사회는 참 닮아있다.
네이버	다들 있어보이게 말들 써놨는데 걍 막장영화인듯
네이버	다들 평론가놀이에 취했다. 임금님은 벌거벗었다고 말하지못하는것이 우리다.130억+씨제이+봉준호가 지하철냄새를 알꺼라고 믿고싶은것부터 자기는 지하에 안산다고 발악하고 있는거다.
네이버	다른 사람들은 웃던데 난 어느 순간부터 못 웃겠더라. 영화라고하지만 나에겐 거의 다큐로 보였다. 이 영화를 보고 기립박수를 칠 수 있다니, 난 짓눌릴 듯해서 한참을 일어서기가 힘들었는데.
네이버	다른 삶의 토역질이 다른 한곳의 분출로 이어지는 장면.억어지로 닫고 있으려 해도 자꾸 토해내는 변기의 울분을 잊기 힘드네요~ 귀 닫고 눈 감게 하는 영화보다 더 의미 있었습니다.
네이버	다른감독에 칸영화제 빨만 아니면 누가봤으려나?하는영화그리고 남한테 추천해주고싶진 않은 영화
네이버	다수의 관객들이 '나는 박사장의 계층도, 기택의 반지하 계층에도 들지는 않는다'고 안도할 수 있을까요? 우리는 모두 나보다 낮은 계층의 사람들을 향해 냄새가 난다고 속으로 깔보는 두 얼굴을 가진 건 아...
네이버	다시는 보고싶지않을 영화
네이버	다연기잘하는데 조여정이진짜돋보였음 그렇게잘하는줄몰랐다.  그리고 오스카에서도 좋아할각임
네이버	단란한 가정이 가족사기단에 의해 철저히 파괴되고 가장이 죽고 아이들이 평생 씻지 못할 상처를 입었다. 하지만 그 누구도 그에대한 동정 가해자에대한 비난이 없다.  그 이유는 그들이 바로 ‘The Good ‘  절대불...
네이버	담배규제하지말고 이런영화나 애들못보게해라 ㅂㅅ들..
네이버	당신도 사람을 냄새로 판단했던 적이 있을것이다.
네이버	대만 카스테라라는 소재를 사용함으로써 아팠던 기억을 다시 떠올리는 것만 해도 힘들 것 같은 사람들을 끌어온 것도 모자라 그들에게 각종 범죄를 저지르며 기생하는 벌레 같다는 비유를 하는 봉감독. 그 사람들을 생각해서라...
네이버	대한민국 최상위계층과 최하위계층의 삶을 계속 번갈아가면서 보여준다. 누군가에겐 삶의 터전을 잃게하는 재난이 누군가에겐 미세먼지를 제거해주는 상쾌한 반가움이 되는것... 그냥 기분이 더럽다
네이버	대한민국을 이상한 기생충만 사는 것처럼 전세계에 알리는 쓰레기같은 영화..알라딘을 봐요  정신건강에 훨 좋고 재미남
네이버	도무지 왜 상을 받았는지 이해 자체가 불가능한 영화. 쓸데없이 잔인하고, 개연성도 떨어졌다. 전 가정부가 갑자기 얻어맞은 듯한 얼굴로 저택에 찾아온 순간부터 저질 영화가 된다. 편 가르기만 조장하는 진부하기 짝이 없...
네이버	돈이 다리미지 돈 있는것들은 구김살이 없어  이 대사 넘 공감한다 서민들만 주름살 늘어나지 외모로나 마음으로나
네이버	뒷맛이 너무 씁쓸하다. 집에 오는 내내, 집에 와서도 계속 마음이 무겁다. 하지만 괜찮아져야지. 맘 껏 씁쓸해할 시간도 없으니. 돈 벌어야하니까. 그렇게 100년을 숨만 쉬고 모아도 그런집은 월세로도 못살겠지. 허허...
네이버	등급조정 진짜 필요해보임
네이버	등급조정이 매우 시급합니다. 잔인한거 못보는 사람으로서 갔다가 기분만 찝찝하게 돌아왓네요.
네이버	등급조정이 필요할듯, 말로 형용할 수 없는 불쾌함이 남는 영화
네이버	등급조정이 필요합니다.15세에게 마약, 욕, 약간의 19금, 흉기 넘 자극적입니다
네이버	등급조정이 필요해보입니다. 청소년들은 감당하기 버거운 내용이에요.
네이버	따지고 보면 송강호네 가족이 전부 잘못한거 아니냐? 이걸 가지고 빈부 격차 계급 논하기에는 송강호 가족이 저지른 범법행위가 너무 큰데? 난 영화 보는내내 불편했다.
네이버	딸과 같이 봤는데 뇌를 씻고 싶다는 충격적인 이야기에 할 말을 잃었다. 청소년 관람가는 조정이 필요할 듯 보인다.
네이버	딸과남편과 보면서 두시간가량 토론했어요 냄새 벌레 빈부 돌 무계획  선 완벽한 전율이 돋았어요 한국영화 대단한 발전입니다
네이버	똥구정물이 역류하는 변기 뚜껑 위로 눌러 앉아 담배를 찾아 피우는 박소담의 표정이 내내 잊혀지지 않음
네이버	똥물이 나오는 변기와 비에젖지않는 텐트의 대기. 지하철서 나는 냄새. 영화 내내 저런집에서 살고 싶다는 욕망이 관객인 나도 치밀어올라서.  너무 비극적이고 불쾌했어요. 별두개 뺀것은 그냥 기분이 나빠져서 개취로 뺀거...
네이버	똥물이 넘치는 변기에 앉아서 담배를 태우는 박소담. 영원히 잊지 못할 장면. 최고다.
네이버	롯데시네마신림 2019.6.1. 12시35분. I열 9번커플중 여성분 영화 상영 내내 중계해주신 덕분에 놓친 대사도 많고 집중해서 관람하기 힘들었네요. 도대체 무슨 정신인가요.집에서 혼자 드라마 보십니까?잠깐을 안닥...
네이버	마음이 어렵다. 좋은 평이 많은데 안보는게 좋았지 싶다.
네이버	마지막 기우의 "아버지, 전 계획을 세웠습니다."하는 대사가 오래도록여운에 남을 것 같습니다. 계획 없이 사는 아버지와 식구들. 그 속에서 나름대로 나은 미래를 계획하는 기우. 시대의 초상을 적나라하고...
네이버	막판에 나오는 기우의 바램은 이루어지지 않겠지.. 계획하면 계획대로 안되니까
네이버	많은 장점에도 불구하고 등급도 15가 아닌 19로 거야 하고 내용에서도 어거지스러운 부분이 있다.
네이버	많은생각을 하게하는 영화..근데 15세는아닌것같다
네이버	말이 필요없는 영화 모두 꼭 한번쯤은 봐야할법한 영화입니다. 그리고 조여정이 개인적으로 크게 한껀 한것같습니다
네이버	말이 필요없음....
네이버	멀쩡하게 잘살고 남한테 피해 안주는 부잣집을 그지새@끼들이 망쳐놓는, 그 이상 그 이하도 아닌 영화영화보다보면 제발 정체좀 밝혀지라고 마음속으로 생각하면서 보게됨. 여기서 기생충들 편드는 사람들 보면 거지근성으로 가...
네이버	묘한 기분이다... 어느삶도 행복해보이지 않는다
네이버	뭔가 기분 더러운 영화 찝찝
네이버	뭔가 모를 불쾌한 영화였다. 영화가 불쾌하다는게 아니라 보는 내내 가슴에 뭔가 영화에서 나오는 수석이 얹혀져있는 영화다.
네이버	뭔가 있어 보이고 싶은, 그걸 보면 나도 뭔가 있어 보이는 것 같은
네이버	뭔가 처음보는 선물 상자에서 생각지도 못한 멋진 물건들이 계속계속 짜잔 짜잔 하면서 나오는 느낌이랄까?그냥 미쳤다라는 말밖에 안나온다.꼭 보세요.미쳤다 진짜 와..
네이버	뭥미다진짜ㅡㅡ 난영화평론가가아니니까
네이버	미성년자와 스킨쉽 하는 장면 더럽다
네이버	믿고보는 송강호ㅎㅎㅎㅎ
네이버	믿고보는 송봉조합! 대박ㅎㅎ
네이버	밀도있는 영화!   높은 완성도 !  관람 후  드는 여러생각!
네이버	박사장은 기택의 냄새에 대해서는 언급하지만 기우와 기정과의 냄새에 대해 언급하지 않는다. 기우와 기정은 명문 교육을 받은 자기와 같은 선상에 설 수 있는 사람이라고 인식했고 기택은 하등한 사람이라고 인식했기때문에.....
네이버	박서준이 잘못했네ㅋㅋㅋㅋ
네이버	반지하가 제일 아래인줄 알았다. 내려가보니 지하도 있었다.
네이버	반지하에 살았던 사람으로써, 처음부터 끝까지 불편했다. 반지하에서 와이파이를 잡던나, 일상이다보니 그것이 가난한 나의 모습 중 하나임을 크게 느끼지 못했다. 내리는 비에 당연히 운동화가 다 젖듯이. 그것이 나의 현실...
네이버	방금 보고 나왔는데 솔직히 잘 모르겠다 어느 시점부터 영화가 끝날때 까지 계속 가슴이 조여온다 지금까지도 뒷맛이 참 씁쓸하고 기분이 좋지 않다 내가 좋아하는 감독 배우들이였지만 칸? 평론가들의글?너무 기대한 탓 일까...
네이버	변기위에서 담배피는 장면이 되게 강렬했음
네이버	변기위에서 담배피우는 장면...
네이버	별로였습니다 정말 재미도 없고 뜻도 없고
네이버	별로였음 취향이아님 잔인하고 찝찝 불쾌
네이버	보고 나오니까 너무 불쾌해...
네이버	보고 나오며 너무 찝찝했다. 그 이유가 멀까 곰곰히 생각해보니.  지하철냄새나는 사람이면서  상류층시선으로 살아온 내 자신때문 아니었을까? 평생 모아도 살수없는 영화속 그런집을 꿈꾸고 부러워한 내 자신때문 아니었을까...
네이버	보고나니 기분나쁜영화같네요. 멀쩡한 부자 망치는..
네이버	보고나니 왜 이렇게 마음이 무겁지,,,
네이버	보고나니까 기분 더럽네요 가난하다고 다 기생충은 아닌데...
네이버	보고나서 기분이 안좋아지는 영화.
네이버	보고나서 기뷴이 안좋다 꼭 가난을 그렇게. 표현해야 했을까
네이버	보고나온 후부터 내내 기분이 이상해요. 찝찝하고 불쾌하고.. 어떤 메세지를 전달하고자했는지는 알겠다만 돈주고 굳이 얻고싶지않은 불쾌함을 얻었네요..
네이버	보고나와서 감정이 불안해지고 안좋습니다. 기분 더럽네요 어두운 이야기 끝까지 답없게 만듦어린아이들이 안봤으면 좋겠어요그냥 현실의 잔인함 만 나왔어요따뜻함은 없네요.영화 감상후 인생에 희망을 못 느끼게 만듭니다. 배우...
네이버	보고서 남는게 없는 영화. 거북해지는 영화. 상 받았다고, 이 무조건 찬동하는 이 냄비 평점러들~
네이버	보고있는데 재밌지만 마음 한 구석이 답답했다
네이버	보는 내내 너무 낯 뜨겁고 불편했습니다. 살아오면서 저는 기택이기도, 박사장이기도 했어요. 아침 새벽 지하철 1호선을 타며 누군가를 째려봤었고, 가진 게 많은 사람을 힐난하며 깎아내렸죠. 말그대로 발가벗겨진 기분입니...
네이버	보는 내내 제목을 너무 잘 지었다는 생각이 들었다. 좋았던 영화
네이버	보는내내 불쾌하고 기분 나빴다
네이버	보면기분 드러워지는 피에타류 영화
네이버	보면볼수록 찝찝함이 남는영화
네이버	보면서 난 만원이 아깝다고 생각함
네이버	본 사람들이 다 찝찝하데요 근데 여긴 평이 다 좋네요 ㅎ
네이버	본 영화 중에 최악이다작위적으로 만든 빈자들의 삶..너무 인공적이여서 감정이입이 안되엇음
네이버	본인은 조수석 헤드에 발 올리고 타면서도 운전기사의 체취는 못참아 창문을 열 때. 자식이 호흡곤란 일으켜서 급하게 차키를 챙기는 와중에도 다른 손으로 코를 감싸쥘 때.. 뭐라 할 말을 잃었다 정말 무서운 영화
네이버	볼만은 했는데 기대이상은 아니었어요
네이버	봉감독에게 박찬욱의 냄새가 난다.
네이버	봉준호  이딴걸 영화라고 만들었니? 뛰쳐나오고싶었다.
네이버	봉준호 감독이 진짜 천재인게 오늘 문재인을 만나 극중 빈부격차를 현실로 까지 이끌어냄으로서 영화를 끝맺음 했다는 겁니다. 정말 봉준호 감독은 모든 계획이 있었습니다.
네이버	봉준호 당신은 계획이 다있구나!
네이버	봉준호 작품 중 가장 슬픈 영화
네이버	봉준호도  별 다를것없는 기득권층일 뿐이었다.
네이버	봉준호의 선민의식이 잔뜩 들어간 영화. 조부그리고 부모까지 대대로 금수저 감독이 가난을 우아하게 희화하며 조롱한 영화.
네이버	봉준호의 연출과 송강호의 연기다. 더 이상 말이 필요 없다!
네이버	봉테일이 간과한 것 - 납골당은 눈높이에 있는 곳이 가장 비쌉니다. 죽음에도 빈부격차가 있어요.
네이버	부모님이랑 같이 보지 마요..
네이버	부모님이랑 보러 가지 마세요.
네이버	부자들도 기쁨과 슬픔과 사랑과 두려움을 느낀다. 부자들은 의외로 순진무구하고 그들의 폭력에는 악의가 없다. 빈부격차의 폭력성은 이토록 잔혹하다.
네이버	부자들이 가난 팔아 받은 상
네이버	부자와 빈자에 대한 부조리 풍자극. 사실 대중적인 취향의 영화는 아니라고 생각한다. 인간에 대한 경멸이든 경외든 인간의 밑바닥까지 파헤친 봉감독님의 역량에 감탄할수밖에.
네이버	불이켜지면 벌레들은 각자의 자리로 돌아간다는 대화가 핵심인듯
네이버	불쾌감만을 주는 영화다
네이버	불쾌하고  짜증납니다 ㅠㅠ
네이버	불쾌하고 잔인하고 기준도 모호한 그저 수상작이라는 점으로 흥행..
네이버	불쾌했다 신도시에서 영화보고 나오는데 학생이 엄마한테 그러더라 진짜 반지하살면 냄새나? 엄마는 아무래도 그렇지 라고 하더라 그들의 시선으로 그려낸 가난이다. 현실적인 얘기도 아니고 사실적인 가정도 아닌데 마치 사실인...
네이버	블랙코미디의 한계다. 나는 양극화가 벌어지는 지점에서 충분히 고민하고 또 고민했다는 흔적이 없고, 이것 봐라? 너희도 그렇지? 내 말 뭔지 알지? 다 그렇잖아? 하고 끝나는 영화.
네이버	비에 젖지 않는 고급 장난감 텐트와, 비에 젖다 못해 잠겨버리는 반지하 가구
네이버	비판의식은 알겠으나 희망도 대안도 없는 영화
