terms,pos,type,count
있다는건,Adjective,네이버,1
있다는게,Adjective,네이버,1
있다라는,Adjective,네이버,1
있다면,Adjective,네이버,3
있댜,Noun,네이버,1
있던,Adjective,네이버,1
있어,Adjective,네이버,3
있었,Adjective,네이버,1
있었고,Adjective,네이버,5
있었나,Adjective,네이버,1
있었는데,Adjective,네이버,1
있었는지,Adjective,네이버,1
있었다,Adjective,네이버,9
있었던,Adjective,네이버,4
있었을까,Adjective,네이버,1
있었음,Adjective,네이버,1
있었지만,Adjective,네이버,1
있으면,Adjective,네이버,1
있을,Adjective,네이버,3
있을까,Adjective,네이버,5
있을지언정,Adjective,네이버,1
있음,Adjective,네이버,1
있잖아,Adjective,네이버,1
있지는,Adjective,네이버,1
있지만,Adjective,네이버,5
잊고,Verb,네이버,1
잊고있었던,Verb,네이버,1
잊지,Verb,네이버,5
잊지도,Verb,네이버,1
잊지못,Verb,네이버,2
잊혀진다,Verb,네이버,1
자,Noun,네이버,1
자,Suffix,네이버,1
자고,Noun,네이버,1
자고다니며,Verb,네이버,1
자기,Noun,네이버,1
자기애,Noun,네이버,1
자꾸,Noun,네이버,2
자꾸자꾸,Adverb,네이버,1
자내에,Verb,네이버,1
자동차,Noun,네이버,1
자른것,Verb,네이버,1
자를,Verb,네이버,1
자름,Verb,네이버,1
자리,Noun,네이버,1
자리,Suffix,네이버,1
자마자,Noun,네이버,1
자신,Noun,네이버,12
자신이었음,Verb,네이버,1
자연스러운,Adjective,네이버,1
자연스레,Adverb,네이버,1
자연인,Noun,네이버,1
자주,Noun,네이버,1
자체,Noun,네이버,6
작은,Adjective,네이버,1
작품,Noun,네이버,2
잔,Noun,네이버,1
잔인하게,Adjective,네이버,1
잔인한,Adjective,네이버,1
잔인할,Adjective,네이버,1
잔잔하고,Adjective,네이버,1
잔잔하기만,Adjective,네이버,1
잔잔하다,Adjective,네이버,1
잔잔하며,Adjective,네이버,2
잔잔한,Adjective,네이버,4
잘,Verb,네이버,13
잘,VerbPrefix,네이버,5
잘생겨서,Adjective,네이버,1
잘알았던,Verb,네이버,1
잘지은,Verb,네이버,1
잠,Noun,네이버,1
잠들었었다,Verb,네이버,1
잠들지,Verb,네이버,1
잠시,Noun,네이버,1
장,Noun,네이버,1
장난,Noun,네이버,2
장난스럽고,Adjective,네이버,1
장면,Noun,네이버,26
장벽,Noun,네이버,1
장애,Noun,네이버,10
장애우,Noun,네이버,2
장애인,Noun,네이버,30
재,Noun,네이버,6
재기,Noun,네이버,1
재미,Noun,네이버,3
재미없게,Adjective,네이버,1
재미없어요,Adjective,네이버,1
재미있게,Adjective,네이버,1
재밌,Adjective,네이버,1
재밌게,Adjective,네이버,2
재밌는지,Adjective,네이버,1
재밌다,Adjective,네이버,1
재수없어,Adjective,네이버,1
재회,Noun,네이버,1
쟤,Noun,네이버,1
저,Determiner,네이버,4
저,Modifier,네이버,1
저,Noun,네이버,4
저런,Modifier,네이버,1
저려,Adjective,네이버,1
저려오는,Adjective,네이버,1
저절로,Noun,네이버,1
적,Noun,네이버,2
적,Suffix,네이버,50
적기,Noun,네이버,1
적네요,Verb,네이버,1
적어도,Adverb,네이버,1
적은,Verb,네이버,1
적이네요,Verb,네이버,1
적절히,Adjective,네이버,1
전,Modifier,네이버,2
전,Noun,네이버,11
전개,Noun,네이버,1
전남친,Noun,네이버,1
전달,Noun,네이버,2
전부,Noun,네이버,4
전여자친구,Noun,네이버,1
전율,Noun,네이버,1
전쯤,Foreign,네이버,1
전체,Noun,네이버,1
전혀,Noun,네이버,5
절망,Noun,네이버,3
절절,Noun,네이버,1
젊은,Adjective,네이버,2
점,Noun,네이버,9
점수,Noun,네이버,1
점점,Noun,네이버,1
정,Noun,네이버,3
정도,Noun,네이버,4
정론,Noun,네이버,1
정리,Noun,네이버,1
정말,Exclamation,네이버,2
정말,Noun,네이버,26
정상,Noun,네이버,1
정상인,Noun,네이버,1
정선,Noun,네이버,1
정성,Noun,네이버,1
정이,Noun,네이버,1
정작,Noun,네이버,1
젖어,Verb,네이버,1
제,Modifier,네이버,6
제,Noun,네이버,7
제대로,Noun,네이버,2
제목,Noun,네이버,7
제법,Noun,네이버,1
제일,Noun,네이버,2
젠,Noun,네이버,3
져,Verb,네이버,1
져요,Verb,네이버,1
졌다,Verb,네이버,1
조,Modifier,네이버,6
조개,Noun,네이버,2
조건,Noun,네이버,1
조금,Noun,네이버,4
조미료,Noun,네이버,1
조용하고,Adjective,네이버,1
조절,Noun,네이버,1
조제,Noun,네이버,162
조차,Josa,네이버,1
조차,Noun,네이버,1
좀,Noun,네이버,5
종류,Noun,네이버,2
좋게만,Adjective,네이버,1
좋겠다,Adjective,네이버,2
좋겠어요,Adjective,네이버,1
좋고,Adjective,네이버,1
좋네요,Adjective,네이버,1
좋다,Adjective,네이버,4
좋아,Adjective,네이버,1
좋아요,Adjective,네이버,1
좋아지고,Verb,네이버,1
좋아지면서,Verb,네이버,1
좋아하기,Adjective,네이버,1
좋아하는,Adjective,네이버,4
좋아하던,Adjective,네이버,1
좋아했던,Adjective,네이버,1
좋았네요,Adjective,네이버,1
좋았다,Adjective,네이버,10
좋았습니다,Adjective,네이버,1
좋았어요,Adjective,네이버,3
좋았음,Adjective,네이버,1
좋았지만,Adjective,네이버,1
좋은,Adjective,네이버,8
좋은지,Adjective,네이버,1
죄책감,Noun,네이버,2
죠,Josa,네이버,3
주가,Noun,네이버,8
주고,Verb,네이버,1
주기도,Noun,네이버,1
주는,Verb,네이버,3
주는거죠,Verb,네이버,1
주는게,Verb,네이버,1
주리,Noun,네이버,1
주었다,Verb,네이버,2
주연,Noun,네이버,1
주옥,Noun,네이버,1
주의,Noun,네이버,3
주인공,Noun,네이버,15
주저앉아서,Verb,네이버,1
주접,Noun,네이버,1
주지,Noun,네이버,1
주행,Noun,네이버,1
죽음,Noun,네이버,1
죽이고싶네,Verb,네이버,1
준,Noun,네이버,5
줄,Noun,네이버,3
중,Noun,네이버,6
중,Suffix,네이버,6
중간,Noun,네이버,2
중립,Noun,네이버,1
중요한것을,Adjective,네이버,1
줬을,Verb,네이버,1
쥰,Noun,네이버,1
즉,Noun,네이버,1
즐기던,Verb,네이버,1
즐기며,Verb,네이버,1
즙,Noun,네이버,1
증거,Noun,네이버,1
증명,Noun,네이버,1
지,Josa,네이버,7
지,Modifier,네이버,3
지,Verb,네이버,4
지극히,Adverb,네이버,2
지금,Noun,네이버,15
지나,Noun,네이버,2
지나가고,Verb,네이버,1
지나가다가,Verb,네이버,1
지나가던,Verb,네이버,1
지나간,Verb,네이버,1
지나감,Verb,네이버,1
지나고,Verb,네이버,2
지나니,Verb,네이버,1
지나서야,Verb,네이버,1
지난,Noun,네이버,4
지났어도,Verb,네이버,1
지났음에도,Verb,네이버,1
지내,Verb,네이버,2
지내기,Verb,네이버,1
지낸다는,Verb,네이버,1
지낼수도,Verb,네이버,1
지는,Verb,네이버,1
지도,Noun,네이버,2
지독하게도,Adjective,네이버,1
지독히,Adjective,네이버,1
지독히도,Adjective,네이버,1
지레,Noun,네이버,1
지루,Noun,네이버,2
지루하고,Adjective,네이버,1
지루한,Adjective,네이버,2
지루함,Noun,네이버,2
지루해,Adjective,네이버,1
지루해도,Adjective,네이버,1
지만,Josa,네이버,9
지속,Noun,네이버,1
지어,Verb,네이버,1
지영,Noun,네이버,1
지울,Verb,네이버,1
지을수,Verb,네이버,1
지점,Noun,네이버,1
지지,Noun,네이버,2
지쳐,Verb,네이버,1
지치는,Verb,네이버,1
지켜,Verb,네이버,1
지켜본,Verb,네이버,1
지키지,Verb,네이버,1
지향,Noun,네이버,1
직감,Noun,네이버,1
직후,Noun,네이버,1
진부하고,Adjective,네이버,1
진솔한,Adjective,네이버,1
진실되게,Adjective,네이버,1
진실된,Adjective,네이버,1
진실한,Adjective,네이버,1
진심,Noun,네이버,6
진인,Noun,네이버,1
진정,Noun,네이버,4
진정한,Adjective,네이버,4
진지하고,Adjective,네이버,1
진짜,Noun,네이버,12
진한,Adjective,네이버,1
질려서,Verb,네이버,1
질문,Noun,네이버,1
질줄도,Verb,네이버,1
질질,Noun,네이버,1
짐,Noun,네이버,1
짐작,Noun,네이버,1
집,Noun,네이버,2
집니다,Verb,네이버,1
집안,Noun,네이버,1
집착,Noun,네이버,1
짓,Noun,네이버,1
짓기엔,Verb,네이버,1
짙은,Adjective,네이버,1
짜기,Verb,네이버,1
짜리,Verb,네이버,1
짜릿하게,Adjective,네이버,1
짜아내고,Verb,네이버,1
짝,Noun,네이버,1
짝짝,Noun,네이버,1
짠하다,Adjective,네이버,1
짠했지만,Adjective,네이버,1
짧았더라구요,Adjective,네이버,1
짱짱,Noun,네이버,1
째,Suffix,네이버,2
쯤,Noun,네이버,1
쯤,Suffix,네이버,4
찜찜,Noun,네이버,1
찝찝한,Adjective,네이버,1
찝찝해,Adjective,네이버,1
찡하게,Adjective,네이버,1
찡해지는,Adjective,네이버,1
찢는,Verb,네이버,1
찢어,Verb,네이버,1
차,Foreign,네이버,1
차는,Verb,네이버,1
차라리,Noun,네이버,2
차별,Noun,네이버,1
차원,Noun,네이버,1
차이,Noun,네이버,2
차인줄,Verb,네이버,1
찬사,Noun,네이버,1
찬타,Noun,네이버,1
참,Verb,네이버,7
참을,Verb,네이버,1
창,Noun,네이버,1
찾게,Verb,네이버,1
찾아갈,Verb,네이버,2
찾아보게,Verb,네이버,1
찾아본,Verb,네이버,1
찾아오는,Verb,네이버,1
찾아오지,Verb,네이버,1
찾아온다,Verb,네이버,1
찾아와,Verb,네이버,1
찾아왔다가,Verb,네이버,1
찾을,Verb,네이버,1
찾지,Verb,네이버,1
채,Noun,네이버,4
채워주는,Verb,네이버,1
책,Noun,네이버,3
책임,Noun,네이버,1
책임감,Noun,네이버,5
책임져야,Verb,네이버,1
책임지는게,Verb,네이버,1
책임질,Verb,네이버,2
처럼,Josa,네이버,16
처럼,Noun,네이버,1
처음,Noun,네이버,20
처음처럼,Noun,네이버,1
척,Noun,네이버,6
천천히,Adverb,네이버,2
첨으로,Adverb,네이버,1
첫,Modifier,네이버,1
청,Noun,네이버,1
청년,Noun,네이버,1
청불,Noun,네이버,1
청춘,Noun,네이버,3
쳐,Verb,네이버,3
쳐지는,Verb,네이버,1
초반,Noun,네이버,2
최고,Noun,네이버,13
최대,Noun,네이버,1
최선,Noun,네이버,3
최소,Noun,네이버,3
최악,Noun,네이버,1
추억,Noun,네이버,1
추천,Noun,네이버,1
축하,Noun,네이버,1
충분합니다,Adjective,네이버,1
충분히,Adjective,네이버,2
충실할,Adjective,네이버,1
취향,Noun,네이버,1
츠,Noun,네이버,15
츠네오,Noun,네이버,80
츠미오,Noun,네이버,1
츠오네,Noun,네이버,1
측면,Noun,네이버,1
치,Noun,네이버,2
치고,Josa,네이버,2
치기,Noun,네이버,1
치즈루,Noun,네이버,2
친구,Noun,네이버,12
침착하게,Adjective,네이버,1
카톡,Noun,네이버,1
캐롤,Noun,네이버,1
캐릭터,Noun,네이버,4
캡쳐,Noun,네이버,1
커뮤니티,Noun,네이버,1
커플,Noun,네이버,3
케,Noun,네이버,1
케릭,Noun,네이버,1
켠이,Verb,네이버,2
코끝,Noun,네이버,1
코드,Noun,네이버,1
코믹,Noun,네이버,1
쿨하게,Adjective,네이버,1
쿨한,Adjective,네이버,2
쿵,Noun,네이버,1
크레딧,Noun,네이버,1
큰,Verb,네이버,6
키,Noun,네이버,2
키사,Noun,네이버,1
키스,Noun,네이버,1
타고,Noun,네이버,3
타이밍,Noun,네이버,1
타이틀,Noun,네이버,1
타협,Noun,네이버,1
태어나서,Verb,네이버,1
태어난,Verb,네이버,1
택했다,Noun,네이버,1
터,Noun,네이버,1
터져,Verb,네이버,1
텅,Noun,네이버,1
텅빈,Noun,네이버,1
텐데,Eomi,네이버,1
토록,Josa,네이버,1
토시,Noun,네이버,1
통,Noun,네이버,1
통수,Noun,네이버,1
통찰,Noun,네이버,1
통한,Noun,네이버,1
통해,Noun,네이버,5
투톱,Noun,네이버,1
특,Noun,네이버,1
특별하지도,Adjective,네이버,2
특별한,Adjective,네이버,6
특별해,Adjective,네이버,1
특별했지만,Adjective,네이버,1
특유,Noun,네이버,4
특히,Adverb,네이버,1
튼,Verb,네이버,1
틀,Noun,네이버,1
틀어지기,Verb,네이버,1
파도,Noun,네이버,1
파장,Noun,네이버,1
판단,Noun,네이버,1
판타지,Noun,네이버,3
팬,Noun,네이버,1
펑펑,Noun,네이버,2
편견,Noun,네이버,15
편이,Noun,네이버,1
편협,Noun,네이버,1
폄하하지,Verb,네이버,1
평,Noun,네이버,10
평론가,Noun,네이버,1
평범하게,Adjective,네이버,1
평범하고,Adjective,네이버,2
평범하지도,Adjective,네이버,1
평범한,Adjective,네이버,11
평생,Noun,네이버,3
평이,Noun,네이버,1
평점,Noun,네이버,13
포기,Noun,네이버,1
포장,Noun,네이버,2
포함,Noun,네이버,4
표정,Noun,네이버,1
표현,Noun,네이버,4
풀어,Verb,네이버,2
풀어내다니,Verb,네이버,1
풀어내서,Verb,네이버,1
풀어놓은,Verb,네이버,1
피,Noun,네이버,1
피워서,Verb,네이버,1
피하,Noun,네이버,1
피해,Noun,네이버,2
필요없,Adjective,네이버,1
필요없다,Adjective,네이버,1
필요하기,Adjective,네이버,1
필요한,Adjective,네이버,1
필요했다,Adjective,네이버,1
필요했었다,Adjective,네이버,1
하,Exclamation,네이버,1
하,Suffix,네이버,13
하게,Verb,네이버,7
하게하는,Verb,네이버,1
하겠다,Verb,네이버,1
하겠지,Verb,네이버,2
하고,Josa,네이버,26
하고,Verb,네이버,9
하고도,Josa,네이버,1
하고싶게끔,Verb,네이버,1
하고싶다,Verb,네이버,1
하고있는,Verb,네이버,2
하고있었는데,Verb,네이버,1
하고자,Verb,네이버,2
하기,Verb,네이버,5
하기도,Verb,네이버,3
하기엔,Verb,네이버,1
하나,Noun,네이버,12
하나같이,Adverb,네이버,1
하는,Verb,네이버,43
하는게,Verb,네이버,1
하는구나,Verb,네이버,2
하는듯,Verb,네이버,1
하는지,Verb,네이버,1
하늘,Noun,네이버,1
하니,Verb,네이버,1
하다,Verb,네이버,1
하다가,Verb,네이버,1
하던,Verb,네이버,1
하루,Noun,네이버,1
하며,Verb,네이버,8
하면,Verb,네이버,2
하면서,Verb,네이버,3
하면서도,Verb,네이버,1
하셨나,Verb,네이버,1
하시고,Verb,네이버,1
하시는지,Verb,네이버,1
하여금,Adverb,네이버,1
하염없이,Adverb,네이버,1
하자,Noun,네이버,1
하자,Verb,네이버,1
하지,Verb,네이버,13
하지만,Conjunction,네이버,13
하진,Verb,네이버,1
학교,Noun,네이버,1
한,Determiner,네이버,21
한,Josa,네이버,27
한,Modifier,네이버,1
한,Verb,네이버,15
한거지,Verb,네이버,1
한국,Noun,네이버,1
한국영,Noun,네이버,1
한다,Verb,네이버,18
한다고,Verb,네이버,2
한다는,Modifier,네이버,2
한다는,Verb,네이버,1
한마디,Noun,네이버,1
한번,Noun,네이버,8
한장,Noun,네이버,2
한적,Noun,네이버,1
한정,Noun,네이버,1
한쪽,Noun,네이버,1
한층,Noun,네이버,2
한테,Josa,네이버,2
한편,Noun,네이버,5
할,Verb,네이버,32
할거라,Verb,네이버,1
할것,Verb,네이버,2
할게,Verb,네이버,1
할머니,Noun,네이버,3
할수있지만,Verb,네이버,1
할정도는,Foreign,네이버,1
할지,Verb,네이버,1
함,Noun,네이버,5
함께,Adverb,네이버,6
합니다,Verb,네이버,1
합리화,Noun,네이버,1
항상,Noun,네이버,3
해,Noun,네이버,3
해,Verb,네이버,6
해감,Noun,네이버,1
해놓고,Verb,네이버,1
해도,Noun,네이버,1
해도,Verb,네이버,1
해먹,Noun,네이버,1
해본,Verb,네이버,1
해서,Verb,네이버,9
해서는,Verb,네이버,1
해서라고,Verb,네이버,1
해석,Noun,네이버,2
해야,Verb,네이버,1
해야하나,Verb,네이버,1
해저,Noun,네이버,5
해주는,Verb,네이버,4
해주다니,Verb,네이버,1
해주더군요,Verb,네이버,1
해주셔서,Verb,네이버,1
해주지,Verb,네이버,1
해준,Verb,네이버,4
해준다,Verb,네이버,1
해줘서,Verb,네이버,1
해피엔딩,Noun,네이버,6
햇,Noun,네이버,1
했,Verb,네이버,1
했고,Verb,네이버,10
했기,Verb,네이버,4
했기에,Verb,네이버,1
했나요,Verb,네이버,1
했네요,Verb,네이버,1
했는데,Verb,네이버,3
했는지,Verb,네이버,1
했는지를,Verb,네이버,1
했다,Verb,네이버,15
했다고,Verb,네이버,1
했다는,Verb,네이버,1
했단,Verb,네이버,1
했던,Verb,네이버,5
했습니다,Verb,네이버,1
했어,Verb,네이버,1
했어도,Verb,네이버,1
했어요,Verb,네이버,1
했었는데요,Verb,네이버,1
했었다는,Verb,네이버,1
했으면,Verb,네이버,1
했을,Verb,네이버,1
했을까,Verb,네이버,3
했지만,Verb,네이버,6
행동,Noun,네이버,1
행복하게,Adjective,네이버,1
행복하기를,Adjective,네이버,1
행복합니다,Adjective,네이버,1
행복했고,Adjective,네이버,1
행복했으면,Adjective,네이버,1
행운,Noun,네이버,1
향,Noun,네이버,2
허구성,Noun,네이버,1
허망,Noun,네이버,1
허무하다는,Adjective,네이버,1
허우적대고,Verb,네이버,1
헤,Noun,네이버,1
헤어,Noun,네이버,1
헤어져도,Verb,네이버,2
헤어져서,Verb,네이버,1
헤어졌고,Verb,네이버,2
헤어지,Verb,네이버,1
헤어지건,Verb,네이버,1
헤어지고,Verb,네이버,6
헤어지고나서,Verb,네이버,1
헤어지고도,Verb,네이버,1
헤어지는,Verb,네이버,2
헤어지더라도,Verb,네이버,1
헤어지자마자,Verb,네이버,1
헤어진,Verb,네이버,6
헤어짐이지,Verb,네이버,1
헤엄,Noun,네이버,4
헤피,Noun,네이버,1
헷갈렸지만,Adjective,네이버,1
현,Modifier,네이버,5
현실,Noun,네이버,49
형,Suffix,네이버,1
호기심,Noun,네이버,2
호랑이,Noun,네이버,14
혹은,Adverb,네이버,2
혼자,Noun,네이버,10
홀로,Noun,네이버,1
홀씨,Noun,네이버,1
화,Suffix,네이버,2
화가,Noun,네이버,1
화남,Noun,네이버,1
화답,Noun,네이버,1
화랑,Noun,네이버,1
화영,Noun,네이버,1
화이자,Noun,네이버,1
화평,Noun,네이버,1
확,Noun,네이버,1
확신,Noun,네이버,1
확실한,Adjective,네이버,1
환경,Noun,네이버,1
후,Noun,네이버,18
후기,Noun,네이버,1
후려치기,Verb,네이버,1
후유증,Noun,네이버,1
후의,Noun,네이버,1
후회,Noun,네이버,1
훅,Noun,네이버,1
훌륭하다,Adjective,네이버,1
훌륭한,Adjective,네이버,1
훌륭한데,Adjective,네이버,1
훨씬,Adverb,네이버,2
휠처,Noun,네이버,1
휠체어,Noun,네이버,2
휩쓸리지,Adjective,네이버,1
휴,Exclamation,네이버,3
흉터,Noun,네이버,1
흐,Noun,네이버,1
흐르기에,Verb,네이버,1
흐른,Verb,네이버,1
흐름,Noun,네이버,1
흑백,Noun,네이버,1
흔든다,Verb,네이버,1
흔적,Noun,네이버,1
흘러,Verb,네이버,1
흘러가는거지,Verb,네이버,1
흘린,Verb,네이버,1
희망,Noun,네이버,1
희미해져가,Adjective,네이버,1
흰,Adjective,네이버,1
히,Adverb,네이버,2
힘든,Adjective,네이버,1
힘들다,Adjective,네이버,2
힘들어하는,Adjective,네이버,1
