terms,pos,type,count
해야겠다,Verb,네이버,1
해어진다음,Verb,네이버,1
해왔다,Verb,네이버,1
해요,Verb,네이버,1
해주는,Verb,네이버,2
해준,Verb,네이버,1
해준다,Verb,네이버,1
해피,Noun,네이버,1
핵,Noun,네이버,11
했,Verb,네이버,2
했고,Verb,네이버,3
했냐,Verb,네이버,1
했네,Verb,네이버,1
했네요,Verb,네이버,1
했는데,Verb,네이버,1
했는지,Verb,네이버,2
했다,Verb,네이버,4
했다가,Verb,네이버,1
했다고,Verb,네이버,2
했다니,Verb,네이버,1
했던,Verb,네이버,3
했습니다,Verb,네이버,2
했어요,Verb,네이버,1
했었어,Verb,네이버,1
했으나,Verb,네이버,1
했음,Verb,네이버,1
했지만,Verb,네이버,3
행복한,Adjective,네이버,1
행복했다는,Adjective,네이버,1
향연,Noun,네이버,1
허,Verb,네이버,1
허무,Noun,네이버,1
허무하게,Adjective,네이버,1
허무하기,Adjective,네이버,1
허무함,Adjective,네이버,1
허섭,Noun,네이버,1
허세,Noun,네이버,2
허황,Noun,네이버,1
헐,Verb,네이버,1
헐리우드,Noun,네이버,1
헐리웃,Noun,네이버,1
헛,Noun,네이버,1
헤어지고,Verb,네이버,3
헤어지란,Verb,네이버,1
헤어지며,Verb,네이버,1
헤어진,Verb,네이버,1
헤어질,Verb,네이버,1
헤퍼,Noun,네이버,1
현,Modifier,네이버,2
현란한,Adjective,네이버,1
현실,Noun,네이버,17
현재,Noun,네이버,1
혐,Noun,네이버,3
형식,Noun,네이버,1
형편,Noun,네이버,2
호,Noun,네이버,1
호강,Noun,네이버,1
호들갑,Noun,네이버,1
호불호,Noun,네이버,16
호소,Noun,네이버,1
호평,Noun,네이버,1
혹시,Noun,네이버,1
혼,Noun,네이버,1
혼났네,Verb,네이버,1
혼영,Noun,네이버,1
혼자,Noun,네이버,1
홀로,Noun,네이버,1
화,Suffix,네이버,1
화가,Noun,네이버,2
화려하고,Adjective,네이버,1
화려한,Adjective,네이버,1
화려함도,Adjective,네이버,1
화면,Noun,네이버,1
화보,Noun,네이버,8
화이팅,Noun,네이버,1
화장,Noun,네이버,1
화중,Noun,네이버,1
확,Noun,네이버,2
확실함,Adjective,네이버,1
확인,Noun,네이버,1
환상,Noun,네이버,2
환승,Noun,네이버,1
환자,Noun,네이버,1
환희,Noun,네이버,1
황당할,Adjective,네이버,1
황홀,Noun,네이버,2
황홀하게,Adjective,네이버,1
황홀하고,Adjective,네이버,1
황홀하다는,Adjective,네이버,1
황홀한,Adjective,네이버,3
회,Noun,네이버,1
회복,Noun,네이버,1
회상,Noun,네이버,1
후,Foreign,네이버,2
후,Noun,네이버,3
후기,Noun,네이버,3
후딱,Adverb,네이버,1
후로,Foreign,네이버,1
후반,Noun,네이버,2
후속작,Noun,네이버,1
후회,Noun,네이버,4
훌륭하거나,Adjective,네이버,1
훌륭하지도,Adjective,네이버,1
훌륭한,Adjective,네이버,1
훌쩍,Noun,네이버,1
훑어,Verb,네이버,1
훨씬,Adverb,네이버,1
휘,Noun,네이버,1
휙,Noun,네이버,1
휴가,Noun,네이버,1
휼륭하다고,Adjective,네이버,1
흐르게,Verb,네이버,1
흐르는대로,Verb,네이버,1
흐르는대로가,Verb,네이버,1
흐름,Noun,네이버,3
흐지부지,Noun,네이버,1
흑,Adverb,네이버,2
흔들리는,Verb,네이버,1
흔하고,Adjective,네이버,1
흔한,Adjective,네이버,1
흘렸다,Verb,네이버,1
흘리는,Verb,네이버,1
흘리며,Verb,네이버,1
흠,Noun,네이버,1
흡입,Noun,네이버,1
흥겨,Adjective,네이버,1
흥행,Noun,네이버,3
힐링,Noun,네이버,2
힘,Noun,네이버,1
힘드노,Adjective,네이버,1
힘든,Adjective,네이버,3
힘들고,Adjective,네이버,1
힘들어서,Adjective,네이버,1
힘들었다,Adjective,네이버,1
