terms,pos,type,count
지는,Josa,네이버,4
지니,Noun,네이버,1
지도,Noun,네이버,1
지독하게,Adjective,네이버,1
지로,Noun,네이버,1
지루하지,Adjective,네이버,1
지루하지는,Adjective,네이버,1
지루할,Adjective,네이버,1
지루했는데,Adjective,네이버,1
지를,Verb,네이버,1
지만,Josa,네이버,3
지모,Noun,네이버,1
지부,Noun,네이버,1
지었다는,Verb,네이버,1
지었어,Verb,네이버,1
지울,Verb,네이버,2
지적,Noun,네이버,1
지점,Noun,네이버,1
지집처럼,Verb,네이버,1
지켜봐야하고,Verb,네이버,1
지킵시다,Verb,네이버,1
지하,Noun,네이버,5
지하도,Noun,네이버,1
지하실,Noun,네이버,1
지하철,Noun,네이버,9
직감,Noun,네이버,1
직설,Noun,네이버,1
직접,Noun,네이버,1
진,Noun,네이버,1
진날,Noun,네이버,1
진부하기,Adjective,네이버,1
진실,Noun,네이버,1
진자,Noun,네이버,2
진지,Noun,네이버,1
진짜,Noun,네이버,16
진했다,Adjective,네이버,1
질,Noun,네이버,5
질문,Noun,네이버,1
질질,Noun,네이버,1
질투,Noun,네이버,1
집,Noun,네이버,19
집단,Noun,네이버,1
집밖,Noun,네이버,1
집안,Noun,네이버,1
집의,Noun,네이버,2
집중,Noun,네이버,3
짓,Noun,네이버,2
짓누른다,Verb,네이버,1
짓눌릴,Verb,네이버,1
짓는,Verb,네이버,1
징,Noun,네이버,1
짜리,Foreign,네이버,1
짜잔,Verb,네이버,2
짜증나고,Adjective,네이버,1
짜증나서,Adjective,네이버,1
짜증납니다,Adjective,네이버,1
짜파구리,Noun,네이버,7
짝,Noun,네이버,1
째,Foreign,네이버,1
째,Suffix,네이버,1
째려,Verb,네이버,1
쩌,Noun,네이버,1
쩔어서,Verb,네이버,1
쩝쩝,Adverb,네이버,1
쪽쪽,Noun,네이버,1
쫄깃해,Noun,네이버,1
쫓는,Verb,네이버,1
쯤,Suffix,네이버,2
찌,Noun,네이버,1
찌르는,Verb,네이버,1
찌르는지,Verb,네이버,1
찌푸리진,Verb,네이버,1
찍고,Verb,네이버,1
찍으려고,Verb,네이버,1
찔러,Verb,네이버,1
찜찜함,Adjective,네이버,1
찝,Verb,네이버,4
찝찝하게,Adjective,네이버,1
찝찝하고,Adjective,네이버,3
찝찝하니,Adjective,네이버,1
찝찝하데요,Adjective,네이버,1
찝찝함과,Adjective,네이버,1
찝찝함이,Adjective,네이버,2
찝찝해지는,Adjective,네이버,2
찝찝했다,Adjective,네이버,1
찡그리는,Verb,네이버,1
차,Noun,네이버,1
차라리,Noun,네이버,1
차별,Noun,네이버,1
차서,Noun,네이버,1
차오른다,Verb,네이버,1
차있다,Verb,네이버,1
차지,Noun,네이버,1
차키,Noun,네이버,1
착한건,Adjective,네이버,1
찬동,Noun,네이버,1
참,Verb,네이버,4
참견,Noun,네이버,1
참고,Noun,네이버,1
참나,Noun,네이버,1
참다못해,Verb,네이버,1
참아,Verb,네이버,1
참으로,Noun,네이버,2
창궐,Noun,네이버,1
창문,Noun,네이버,1
창의,Noun,네이버,1
찾는,Verb,네이버,1
찾아,Verb,네이버,1
찾아서,Verb,네이버,1
찾아온,Verb,네이버,1
채,Noun,네이버,1
채플린,Noun,네이버,1
책,Noun,네이버,2
책상,Noun,네이버,1
책임,Noun,네이버,1
챙기고자,Verb,네이버,1
챙기는,Verb,네이버,1
처,Noun,네이버,1
처럼,Josa,네이버,14
처음,Noun,네이버,17
처절했다,Adjective,네이버,1
처참하다,Adjective,네이버,1
천만,Noun,네이버,4
천재,Noun,네이버,2
천합니다,Adjective,네이버,1
철저히,Adjective,네이버,1
철학,Noun,네이버,1
첨,Adverb,네이버,1
첨,Noun,네이버,2
첫,Noun,네이버,2
청불,Noun,네이버,2
청소년,Noun,네이버,7
청와대,Noun,네이버,4
체,Noun,네이버,1
체계,Noun,네이버,1
체취,Noun,네이버,1
체험,Noun,네이버,1
쳐,Verb,네이버,6
쳐놓고,Verb,네이버,1
쳐서,Verb,네이버,1
초,Noun,네이버,1
초등학교,Noun,네이버,1
초딩,Noun,네이버,2
초반,Noun,네이버,5
초상,Noun,네이버,1
초상화,Noun,네이버,1
초청,Noun,네이버,1
촌,Noun,네이버,1
촌철,Noun,네이버,1
촤,Noun,네이버,1
최,Noun,네이버,2
최고,Noun,네이버,6
최고다,Noun,네이버,2
최근,Noun,네이버,1
최악,Noun,네이버,3
최우식,Noun,네이버,3
최초,Noun,네이버,2
추,Noun,네이버,2
추구,Noun,네이버,2
추억,Noun,네이버,3
추장,Noun,네이버,1
추천,Noun,네이버,5
축소,Noun,네이버,1
출신,Noun,네이버,1
출중하다,Adjective,네이버,1
출중한줄,Adjective,네이버,1
충격,Noun,네이버,18
충분히,Adjective,네이버,5
춸씬,Noun,네이버,1
취업,Noun,네이버,1
취했다,Noun,네이버,1
취향,Noun,네이버,2
층,Noun,네이버,3
층일,Noun,네이버,1
치,Noun,네이버,1
치고,Josa,네이버,3
치는,Verb,네이버,1
치면,Noun,네이버,1
치밀어,Verb,네이버,1
치부,Noun,네이버,1
치솟고,Verb,네이버,1
치우친,Verb,네이버,1
치우침,Verb,네이버,1
칙칙하고,Adjective,네이버,1
친,Noun,네이버,1
친구,Noun,네이버,1
칠,Noun,네이버,2
카스테라,Noun,네이버,5
칸,Noun,네이버,15
칸느,Noun,네이버,1
칸영화제,Noun,네이버,1
칼,Noun,네이버,2
칼부림,Noun,네이버,1
칼질,Noun,네이버,1
캐릭터,Noun,네이버,2
커플,Noun,네이버,1
컬,Noun,네이버,1
켜지면,Verb,네이버,1
켠은,Verb,네이버,1
코,Noun,네이버,4
코걸이,Noun,네이버,1
코로,Noun,네이버,1
코로나,Noun,네이버,3
코미디,Noun,네이버,3
코스프레,Noun,네이버,1
쾌락,Noun,네이버,1
퀄리티,Noun,네이버,1
크게,Noun,네이버,4
크나큰,Adjective,네이버,1
크레딧,Noun,네이버,1
큰,Verb,네이버,4
큰데,Verb,네이버,1
클,Verb,네이버,2
클리셰,Noun,네이버,1
키스씬,Noun,네이버,1
키우는,Verb,네이버,1
타고,Noun,네이버,2
타는,Verb,네이버,1
타령,Noun,네이버,1
타며,Verb,네이버,1
타면,Verb,네이버,1
타면서도,Verb,네이버,1
타임,Noun,네이버,1
탄생,Noun,네이버,1
탄식,Noun,네이버,1
탈,Noun,네이버,1
탐욕,Noun,네이버,1
탑,Noun,네이버,1
탓,Noun,네이버,3
탔건,Verb,네이버,2
태도,Noun,네이버,1
태우고,Verb,네이버,1
태우는,Verb,네이버,1
터,Noun,네이버,1
터전,Noun,네이버,1
터졌어요,Verb,네이버,1
테러,Noun,네이버,1
텐트,Noun,네이버,3
토,Noun,네이버,1
토록,Josa,네이버,1
토론,Noun,네이버,2
토역,Noun,네이버,1
톡,Noun,네이버,1
톤,Noun,네이버,1
통상,Noun,네이버,1
통해,Noun,네이버,1
투영,Noun,네이버,1
퉤,Noun,네이버,1
특별함이,Adjective,네이버,1
특별히,Adjective,네이버,1
특혜,Noun,네이버,1
특히,Adverb,네이버,6
틀,Noun,네이버,1
틈,Noun,네이버,1
티피,Noun,네이버,1
파괴,Noun,네이버,3
파멸,Noun,네이버,1
파탄,Noun,네이버,1
파티,Noun,네이버,2
파헤친,Verb,네이버,1
판,Noun,네이버,2
판단,Noun,네이버,1
판정,Noun,네이버,1
팔,Modifier,네이버,1
팔,Noun,네이버,2
팔로,Noun,네이버,1
팔이,Noun,네이버,1
패닉,Noun,네이버,1
퍼센트,Noun,네이버,2
페이스,Noun,네이버,1
편,Noun,네이버,2
편견,Noun,네이버,1
편안하게,Adjective,네이버,1
펼쳐진다,Verb,네이버,1
펼칠수,Verb,네이버,1
평,Noun,네이버,6
평가,Noun,네이버,4
평론가,Noun,네이버,6
평범하기는,Adjective,네이버,1
평범했고,Adjective,네이버,1
평생,Noun,네이버,3
평이,Noun,네이버,4
평점,Noun,네이버,14
평화로이,Adjective,네이버,1
폐렴,Noun,네이버,1
포르노,Noun,네이버,1
포스터,Noun,네이버,2
포함,Noun,네이버,1
폭력,Noun,네이버,4
폭발,Noun,네이버,1
폭우,Noun,네이버,3
표,Noun,네이버,3
표정,Noun,네이버,3
표현,Modifier,네이버,2
표현,Noun,네이버,6
푹,Noun,네이버,1
풀어놓고,Verb,네이버,1
풀어주지도,Verb,네이버,1
풀었길래,Verb,네이버,1
품고,Verb,네이버,1
풍기,Noun,네이버,1
풍자,Noun,네이버,2
프랑스,Noun,네이버,1
프레임,Noun,네이버,1
플랜,Noun,네이버,1
플롯,Noun,네이버,1
피,Noun,네이버,5
피곤하다,Adjective,네이버,1
피는,Verb,네이버,1
피디,Noun,네이버,1
피에타,Noun,네이버,1
피우는,Verb,네이버,2
피자,Noun,네이버,1
피하,Noun,네이버,1
피해,Noun,네이버,3
피해자,Noun,네이버,2
필,Noun,네이버,1
필요,Noun,네이버,1
필요없고,Adjective,네이버,1
필요없는,Adjective,네이버,2
필요없음,Adjective,네이버,1
필요하고,Adjective,네이버,1
필요할,Adjective,네이버,1
필요할것,Adjective,네이버,1
필요할듯,Adjective,네이버,1
필요합니다,Adjective,네이버,2
필요해,Adjective,네이버,4
필요했을지,Adjective,네이버,1
하,Exclamation,네이버,2
하,Noun,네이버,1
하,Suffix,네이버,10
하게,Verb,네이버,5
하게하는,Verb,네이버,1
하겠지,Verb,네이버,1
하고,Josa,네이버,20
하고,Verb,네이버,8
하고는,Josa,네이버,1
하고도,Josa,네이버,2
하고싶어도,Verb,네이버,1
하고있네요,Verb,네이버,1
하고자,Verb,네이버,3
하기,Verb,네이버,6
하기가,Verb,네이버,1
하기에,Verb,네이버,1
하기에는,Verb,네이버,2
하기엔,Verb,네이버,2
하긴,Verb,네이버,2
하나,Noun,네이버,12
하나로,Noun,네이버,1
하네,Verb,네이버,1
하녀,Noun,네이버,1
하는,Verb,네이버,31
하는가,Verb,네이버,1
하는거,Verb,네이버,1
하는것,Verb,네이버,1
하는것도,Verb,네이버,1
하는데,Verb,네이버,2
하는줄,Verb,네이버,2
하는지,Verb,네이버,2
하늘,Noun,네이버,1
하니,Noun,네이버,1
하다가,Verb,네이버,1
하더니,Verb,네이버,1
하더라,Verb,네이버,1
하던건,Verb,네이버,1
하드캐리,Noun,네이버,1
하등,Noun,네이버,1
하려,Verb,네이버,2
하려고,Verb,네이버,1
하려는듯,Verb,네이버,1
하려니,Verb,네이버,1
하루,Noun,네이버,5
하루하루,Noun,네이버,1
하룻밤,Noun,네이버,1
하며,Verb,네이버,7
하면,Verb,네이버,2
하면서,Verb,네이버,5
하세요,Verb,네이버,2
하시고,Verb,네이버,1
하시더니,Verb,네이버,1
하시더라구요,Verb,네이버,1
하여,Verb,네이버,2
하염없이,Adverb,네이버,1
하위,Noun,네이버,1
하지,Verb,네이버,7
하지만,Conjunction,네이버,5
하지말고,Verb,네이버,1
하지못하는것이,Verb,네이버,1
하층,Noun,네이버,3
하하호호,Noun,네이버,3
학생,Noun,네이버,1
한,Determiner,네이버,11
한,Josa,네이버,30
한,Modifier,네이버,2
한,Verb,네이버,16
한거,Verb,네이버,1
한계,Noun,네이버,1
한국,Noun,네이버,7
한국영,Noun,네이버,5
한국인,Noun,네이버,3
한껀,Noun,네이버,1
한다,Verb,네이버,11
한다는,Modifier,네이버,1
한데,Eomi,네이버,3
한몫,Noun,네이버,1
한번,Noun,네이버,3
한없이,Adverb,네이버,3
한우,Noun,네이버,1
한적,Noun,네이버,1
한쪽,Noun,네이버,1
한참,Noun,네이버,2
한치,Noun,네이버,1
한테,Josa,네이버,7
한편,Noun,네이버,2
한해,Noun,네이버,1
할,Verb,네이버,18
할것,Verb,네이버,1
할듯,Verb,네이버,1
할만,Verb,네이버,1
할말을,Verb,네이버,1
할수,Verb,네이버,1
할수록,Verb,네이버,1
할수밖에,Verb,네이버,2
함,Noun,네이버,7
함께,Adverb,네이버,2
함축,Noun,네이버,1
합격,Noun,네이버,1
합니다,Verb,네이버,2
합심,Noun,네이버,1
항상,Noun,네이버,1
해,Noun,네이버,3
해,Verb,네이버,5
해내는,Verb,네이버,1
해낸다,Verb,네이버,1
해놨나,Verb,네이버,1
해도,Noun,네이버,3
해도,Verb,네이버,2
해보니,Verb,네이버,1
해본,Verb,네이버,2
해서,Verb,네이버,11
해서라,Verb,네이버,1
해야,Verb,네이버,3
해야되,Verb,네이버,1
해야만,Verb,네이버,1
해야하지,Verb,네이버,1
해주게,Verb,네이버,1
해주고,Verb,네이버,1
해주고싶진,Verb,네이버,1
해주는,Verb,네이버,3
해주세요,Verb,네이버,2
해주신,Verb,네이버,1
해준,Verb,네이버,2
해준다해,Verb,네이버,1
해줌,Verb,네이버,1
핵,Noun,네이버,1
핵심,Noun,네이버,1
했고,Verb,네이버,1
했구나,Verb,네이버,1
했구만,Verb,네이버,1
했기,Verb,네이버,1
했나,Verb,네이버,1
했네,Verb,네이버,1
했는데,Verb,네이버,6
했는지는,Verb,네이버,2
했다,Verb,네이버,6
했다고,Verb,네이버,2
했다는,Verb,네이버,2
했던,Verb,네이버,4
했던걸,Verb,네이버,1
했습니다,Verb,네이버,3
했어요,Verb,네이버,2
했으면,Verb,네이버,1
했을,Verb,네이버,2
했을까,Verb,네이버,1
했음,Verb,네이버,1
했지만,Verb,네이버,3
행동,Noun,네이버,1
행복,Noun,네이버,4
행복하게,Adjective,네이버,1
행복해,Adjective,네이버,1
행복했다,Adjective,네이버,1
행위,Noun,네이버,2
행주,Noun,네이버,1
행태,Noun,네이버,1
향,Noun,네이버,1
향기,Noun,네이버,1
허락,Noun,네이버,1
허세,Noun,네이버,1
허울,Noun,네이버,1
허탈하다,Adjective,네이버,1
허허,Adverb,네이버,1
헉,Adverb,네이버,1
헐,Verb,네이버,1
헐리웃,Noun,네이버,1
헛점,Noun,네이버,1
헤드,Noun,네이버,1
현,Noun,네이버,1
현대,Noun,네이버,1
현실,Noun,네이버,23
현재,Noun,네이버,1
혐오,Noun,네이버,4
형용,Noun,네이버,2
형편,Noun,네이버,1
호구,Noun,네이버,1
호러,Noun,네이버,1
호사,Noun,네이버,1
호선,Noun,네이버,1
호평,Noun,네이버,1
호흡,Noun,네이버,2
혼자,Noun,네이버,2
홍수,Noun,네이버,1
화,Noun,네이버,1
화,Suffix,네이버,7
화나서,Verb,네이버,1
화답,Noun,네이버,1
화보,Noun,네이버,2
화영,Noun,네이버,1
확,Noun,네이버,1
확산,Noun,네이버,1
확실합니다,Adjective,네이버,1
확실히,Adjective,네이버,2
환경,Noun,네이버,1
환상,Noun,네이버,2
황금,Noun,네이버,3
황금종려상,Noun,네이버,12
황당했을,Adjective,네이버,1
후,Noun,네이버,8
후대,Noun,네이버,1
후려쳤다,Verb,네이버,1
후련하게,Adjective,네이버,1
후반,Noun,네이버,4
후회,Noun,네이버,2
훌륭한,Adjective,네이버,2
훌륭함,Adjective,네이버,1
훌륭합니다,Adjective,네이버,1
훨,Noun,네이버,1
훨씬,Adverb,네이버,1
휘,Noun,네이버,1
휩쓴,Adjective,네이버,1
휩쓸었다는,Adjective,네이버,1
흉기,Noun,네이버,1
흐르는데,Verb,네이버,1
흐를수록,Verb,네이버,1
흐름,Noun,네이버,1
흔적,Noun,네이버,2
흘러내리는,Verb,네이버,1
흙,Noun,네이버,1
흠,Noun,네이버,1
흥미,Noun,네이버,1
흥행,Noun,네이버,2
희,Adjective,네이버,2
희극,Noun,네이버,2
희망,Noun,네이버,5
희비극,Noun,네이버,2
희화,Noun,네이버,2
히,Adverb,네이버,2
힐난,Noun,네이버,1
힘,Noun,네이버,2
힘드네요,Adjective,네이버,1
힘든,Adjective,네이버,1
힘들,Adjective,네이버,2
힘들었네요,Adjective,네이버,1
힘들었는데,Adjective,네이버,1
힘들었다,Adjective,네이버,1
힘듭니다,Adjective,네이버,1
힘없이,Adjective,네이버,1
