type	text
네이버	음악,배경,배우들 다 좋고 어릴 때 본 내눈에는 츠네오가 정말 쓰레기였고 조제는 가여웠는데 나이 들고 다시 본 영화 속 츠네오는 가엽고 조제는 멋졌다.
네이버	츠네오가 조제를 떠날 수 있었던 이유는 그녀를 장애인이 아닌 한 여자로서 사랑했기 때문이다.
네이버	남 시선을 의식하지 않고 사랑하는 모습이 부러웠다. 그리고 마지막 츠네오의 선택을 나무랄 수 있는 사람은 아무도 없을것같다. 조제도 그걸 알고있고...
네이버	크레딧이 올라가는 내내 그 사람을 생각했다
네이버	예전엔 헤어진 후에 우는 건 아직 그 사람을 좋아하기 때문일거라고 생각했다. 이제는 그 울음이 후회라기 보다는 미안함 혹은 그 사람을 다시 볼 수 없다는 아쉬움 혹은 지난 내 시간에 대한 인사라고 생각한다.
네이버	조제는 구원받은 걸까... 아니면 다시는 외로움을 몰랐던 그 때로 돌아갈 수 없어 슬픈 걸까
네이버	하지만 조제는 아니다. 라고 말하며 남자가 펑펑우는 장면은 진정 죽음이다.
네이버	언젠가 당신을 사랑하지 않겠지.. 그리고 당신도 나를 사랑하지 않을거야.. 고독함만이 남겠지.. 모든게 다 그래
네이버	이별의 이유는 여러가지였지만....아니, 사실은 하나다. 내가 도망친 것이다.
네이버	내가 마치 연애를 시작하고 끝낸 것처럼
네이버	이별은 아프지만 나를 성장시킨다.
네이버	남자주인공을 욕할게아니라, 조제를 장애인이 아닌 인간으로써 대하였기에, 평범한 사람들과의 사랑처럼의 감정변화를 보여준거였습니다. 그리고 조제는 오히려 그와 사랑후에, 예전처럼 붙잡지 않고 혼자서 살아가는 의지를 보여...
네이버	씁쓸하다. 그러나 츠네오도 조제도 이해할 수 있다.
네이버	영화가 끝난 후 다시 한번 정주행으로 또 봤었던 영화.
네이버	아... 조제 지독히도 현실속에 사는 마지막..
네이버	헤어져도 친구로 남는 여자가 있지만 조제는 아니다.조제를 만날 일은 다시는 없을 것이다.
네이버	내가 본 가장 차별없는 사랑
네이버	정말 잘만들어졌다. 마지막에 조제를 떠난 츠네오의 모습 현실을보고 마음이 짠했지만 혼자 세상에 나오게된 조제의 모습을 보면 또 해피엔딩인거같다
네이버	마지막에 츠네오가 길에서 오열하는 장면을 보기 위해 몇번이고 반복해서 영화를 본다
네이버	가슴이 먹먹해 지는 영화... 헤어지고 친구로 남을수 없는 사랑이 와 닫는다
네이버	처음부터 없었으면 모르고 산다. 그걸 알게된 순간 기쁨과 동시에 익숙해져버린다.
네이버	만점짜리 영화다 영화 자체도 훌륭한데 제목조차 훌륭하다
네이버	조제. 바다 밑은 여전히 고요하니?
네이버	스무살 때 보았을 때와 지금 몇 년이 지난 후 보았을 때 다른 느낌을 주는 영화. 다시 수 년이 흐른 뒤에 보고 싶은 영화.
네이버	호랑이에서 조제는 사랑의 확신을 표현했고 물고기를 보러 간 수족관에서 츠네오는 틀어지기 시작한다
네이버	이젠 이해한다
네이버	해저에서 헤엄치고 나올 수 있게해줘서 고마워.그것만으로도 너무 감사해.
네이버	담백이란 단어를 감히 쓸수있는 영화.
네이버	서툴러서 온도 조절이 잘 안되는 뜨겁기도하고 미지근하기도 한 연애이야기베드씬이 너무 다정해서 눈물이 나올뻔
네이버	내가 지금까지 본 영화중에서 가장 여운있었던 영화! 너무 현실을 반영한거 같아서 ㅜㅜ
네이버	처음 이 영화를 봤을때 도중에 잠들었었다.그 후로 지금까지 예닐곱번은 본 듯하다. 츠네오가 조제를 잊지 못하고 사진을 꺼내보듯 때가 되면 보고 싶어지는 그런 영화다.
네이버	조제는 츠네오로 인해 사랑을 알고, 세상을 만날수 있었다. 그 순간순간이 뒤에 올 절망보다 값진 것이었다는것을 영특한 조제는 모두 알고 있었다. 괴로움을 당당히 받아들였다. 마지막까지 그걸 몰랐던 내가 바보같아서 마...
네이버	살면서 많은 영화를 보고 감동하며, 인생 영화가 바껴가곤한다. 조제도 그런 무수한 영화 중 하나였다. 우연히 다시보게됐을 때 조제에게 인생영화자리를 영구임명하며, 다시는 보지않겠다 다짐한다. 그것은 츠네오가 조제를 ...
네이버	조제의 용기와 사랑에서 우리 많은 젊은 커플들이 배워야 할 지향점을 보여준다. 조제커플의 만남은 사랑이며 이별도 역시 사랑이다. 너무 아름다워서 다시는 못만나는 사랑이 나로 하여금 매우 가슴 아프고 기쁘게 한다
네이버	이 영화를 다시봤다.  츠네오가 조제와 헤어지고나서 오열하는 장면과 조제가 츠네오가 없는 집에서도 그대로 밥을 해먹고 사는 장면을 보면서 아차 싶었다. 슬퍼도 일상은 지속된다. 영원할 것같고 삶의 전부였던 사람이 떠...
네이버	영화를 다 보고 10분이 지나서야 우는 건 또 처음이다
네이버	라스트신은 정말 많은걸 생각하게 해주더군요....
네이버	동정이 아니라서 다행이다
네이버	진부하고 질질대며 허우적대고 궁상맞을 소재를 일반적이고 평범하고 잔잔하며 있는 그대로 표현한 최고의 영화
네이버	결실을 맺지 못하는 사랑은 그렇게 느닷없이 찾아왔다가 서로가 감지하는 이별을 맞이한다..이 영화가 싫다..
네이버	천천히 스며들어 천천히 놓아주는.... 부러우면서도  가슴 아픈 사랑이다.
네이버	어린애같던 조제가 영화가 마칠 때쯤에 어느 새 성숙한 어른이 되어 있었다. 그런데 왜 마지막 모습이 이렇게 먹먹하고 가슴이 아린지... 나도 조제를 동정하고 있었나? 어디선가 지금도 씩씩하게 살아가는 조제를 응원하며...
네이버	츠네오는 가벼운 사랑을 즐기던 사람이었다. 여러 여자와 관계를 맺고, 헤어지더라도 잘 지낸다는 대사도 그렇고. 하지만 조제와는 그러지 못했다. 마지막 그의 눈물이 모든 걸 설명한다.
네이버	나도 한편으로 조제를 동정하고 있었는지 모른다 , 여느 연인들의 사랑이야기 인데 조제가 다리아프다는이유로 츠네오가 책임지는게 당연하게 생각했다. 마지막 츠네오가 펑펑우는걸보고 마음이 먹먹한,여운이 많이 남는영화
네이버	한번보면 1차원적 관점에서밖에 보이질않지만 최소두번은 봐야지 감독이 전달하고자 하는 것을 알수있을것 같습니다
네이버	영화를 보는 내내 그냥 덤덤히 봣엇다.그런데 츠네오가 길에서 울자마자 나도 울었다.살면서 이렇게 갑자기 눈물이 나온건 처음이었다.
네이버	둘의 이별이 왜 진정한 사랑으로 느껴졌을까. 역설적이고 미묘한 영화다. 새드엔딩 같지만  조제도 많은 경험을 했고 성장했다는 것이 너무 기뻤다. 츠네오도 뭔가 나쁜놈 같지만 솔직하게 대해준게 고맙고  으~~~~ 이런...
네이버	모든 감정은 흐르기에 마련
네이버	너무 담백하고 깔끔했기 때문에 가슴이 정말 쓰리고 아픈영화... 재미는 있는데 이거 보시는 사람들 가슴아플각오하시고 봐야함 아니면 보지 않는편이...
네이버	이 영화에서 잊지 말아야 하는 것은 그 둘이 진정으로 사랑했었다는 것이다.
네이버	잔인할정도로 현실적이다 몇일째 밤잠설치며 생각하고 또생각나는 영화.. 나도 과연 저런사랑을하면 어떻게했을까 사람 가슴을 잔인하게 찢는 그런현실적인 러브스토리 이다..
네이버	아 정말 담백하다 미치도록
네이버	내가 제일 좋아하는 영화임
네이버	사강의 작품을 읽었다. 사랑이라는거, 아무리 길어도 2~3년을 넘을 수 없다. 덧없는 사랑. 조제는 처음부터 조제 식의 사랑을 원했다. 츠네오가 조제를 떠난 것이 아니라, 조제가 츠네오를 떠나보냈다.
네이버	결국 사랑이 나를 구원해 주지 않는다. 나를 구원하는 건 나 자신 뿐..오늘도 우리는 씩씩히 세상 밑으로 뛰어 내려야 한다. 조제처럼..
네이버	가슴아프다 영원한 사랑이 있을까?
네이버	아 최고의 영화 난 러브레터보다 훨씬더 좋았다
네이버	누구나가 가졌을 법한 기억의 습작
네이버	진짜 사랑만으로 안되는 것이 있다..
네이버	처음엔 제목이 너무 이상한거 같았는데 끝나고 제목을 보니 ㅠㅠㅠ 제목을너무잘지은거같다 모든 스토리가 스쳐지나감
네이버	오래된 영화지만 색감 연출 스토리 빠지는게 하나없다
네이버	뭔가 조용하고 평범하게 지나가다가 마지막 한방에 가슴이 시리다.
네이버	한쪽이 장애를 가지고 있댜고 해서 그 사랑을 숭고하거나 아픈것으로 묘사하는게 아니라서 마음에 들었다. 말 그대로 자연인 두 사람의 사랑.
네이버	조제는 츠네오와 끝까지 갈수 없는것을 처음부터 알았다 츠네오도 다른 인간들하고 다를바 없기 때문에..이게현실이고 당연하게 생각하는 인간들이 많다는 이 현실이 안타깝다
네이버	누구나 이렇게 사랑하는구나..마음 한켠이 먹먹하지만 왠지 위안이된다
네이버	명작은 다시봐도 명작. 조제의 덤덤한듯한 이별이 시리도록 와 닿는다.
네이버	조제를 보면서 잊고있었던  나를..츠네오를 보면서 불현듯떠오른 그가 오버랩된건 아닐까..
네이버	가장 불타올라 이미 흔적도 없이 사라진 사람과의 과거를 생각나게 만들어 아픈 영화
네이버	현실감과 허구성이 적절히 믹스된... 과장되지 않은 연기력이 참 좋았네요.선과 악이 나뉘지 않는 캐릭터들도 좋았습니다.
네이버	나는 조제이면서 츠네오이면서 결국에는 조제가 될것이다
네이버	20살 초반에 볼때랑 30시대 되서 볼떄랑 우와~ 느낌이 다르네 이래서 명작인가^^?
네이버	댓글들 수준이 무슨 세익스피어같네...
네이버	치즈루의 팬이 될 수 밖에 없는 영화.
네이버	조제가 가진 장애는 누구나 가지고 있는 약점.    난 스물두살 이별 직후 이 영화를 보았다.내가 가진 약점 때문에 차인줄 알고 괴로웠는데 사실 그건 아니다. 날 더이상 사랑하지 않아서 일뿐. 조제는 나와 많이 닮았...
네이버	기억은 이렇게 남아있고 그게 우리의 최선이었다는걸 알아. 아무렇지 않은듯 살아내는 일상속에서  오래 네가, 내가 살아가겠지
네이버	이렇게 잘만들어진 영화를 보면 기분이 좋다.
네이버	남주재수없어.남주의 문어발다리에 결국 깊게사귀지않고 인생에 지나가던여자중 한명이 된 여주.영화는 아름답게포장하곤있지만 내이럴줄알았다. 할머니가 여주가이런꼴 당할까봐 경계하고있었는데 돌아가시자마자 남주새끼ㅡ ㅡ 나는이...
네이버	두번 이상봐야 알수있는 영화.. 몇년이 지나 다시보니 또 새롭다
네이버	다시 보니 처음엔 못보았던 감정들이 보인다.
네이버	츠네오가 마지막에 길에서 우는 장면에서많은 것이 느껴지고 장애인의 사랑 이야기가 아닌그저 한 남자와 한 여자의 사랑이야기라는 것 마지막에 조제와 츠네오가 이별하기에그 사랑이 동정이 아니었음을 증명하게 된 셈
네이버	남자는 처음부터 바람둥이었다.. 이여자저여자랑 자고 다니는..
네이버	재개봉 해주셔서 감사합니다.
네이버	사랑과 이별을 통해 배운 용기와 현실.. 그리고 성장한 조제
네이버	곁에 있는 사람이 떠난다는 것을 당연하게 가정하고있는 조제의 모습이 마음아팠다
네이버	보통 남녀들의 연애 이야기다. 그래서 더 아름답다.
네이버	츠네오가 마지막에 울때 같이 울었다ㅠㅠ
네이버	정말, 인생 영화.언재 꺼내 입어도 나쁘지 않은 스웨터 같은 영화.
네이버	어린 시절에 이해할 수 없던 걸 어른이 돼 보니 이해가 되더라
네이버	뜨거운 감정에 깊은 갈증을 느낄 때면 자연스레 이 영화를 찾게된다. 각본, 연출, 연기, 그리고 담담한 듯 격정적인 감성. 모든게 다 완벽하다. 내가 정말정말 사랑하는 영화.
네이버	15세가 아니라 청불로 바꿔야함 남주가 관계 정리를 분명히 하지 않은채로 여자 셋과 키스하고 붕가붕가한게 너무 이해가 안갔음 이여자 만났다 저여자 만났다 하는 남주와 지루한 분위기가 전부
네이버	사랑영화이자 한편의 성장영화 같았던내 마음도 한뼘 성장한 느낌이다.
네이버	혼자봐라 두번봐라 세번봐라
네이버	왜 명작이라는지 이해가 안 간다. 누구 입장에서 현실적으로 느껴지는 건지? 현실의 사람들은 바람피워서 헤어지는 남자친구를 웃으면서 담담하게 보내나?장애인에게 잊지 못할 추억을 선물한 남자(X)애인 있는데 장애인과 바...
네이버	헤어지고도 친구가 될 수 있는 종류의 여자도 있지만 죠제는 다르다
네이버	이 영화를 왜 너랑 봤을까 괜히 볼 때마다 먹먹하게.
네이버	지금까지 난 이 영화를 10번 봤는데 볼때마다 감상이 달랐다. 인생에서 이 영화를 알았다는건 나름의 행운이 따르지 않았나 생각한다. 좋다.
네이버	바다에서 데굴데굴 굴러다니는 조개껍데기가 되더라도 사랑하고싶다
네이버	사랑할 수 있을때 사랑하자 이별은 어찌보면 당연한것이거늘
네이버	영화의 메세지는 이해는 가지만...인간의 욕구와 사랑을 분리시키지 않은 영화. 책임감없고 이기적인 욕심을 사랑이라는 이름으로 포장시키지 말았으면 좋겠다. 청춘의 사랑은 결코 섹스로 시작해서 섹스로 끝나지 않는다.
네이버	항상 보고나면 먹먹해져요
네이버	대체 왜 15금인거죠?
네이버	진심 최악....15세 영화인데 극중 흐름과 전혀 관계없는 무분별한 원나잇씬, 변태아저씨같은 아동 성추행 미화, 양다리세다리 걸치는 남주 미화부터 해서..왜 평이 좋은지 정말 하나도 모르겠어요영화평 태어나서 처음 남...
네이버	조제의 담담함이 이제 공감이 되네요 이제
네이버	사랑이 도망치고 싶도록 만드는 약점은 모두에게 있다.
네이버	유모차 못 고친다고 했을 때 부터 조제는 이별을 예상한듯. 나는 대사 뜻대로 남자가 도망쳤다라는 생각이든다. 그게 동정이었던 사랑이었던
네이버	이상과 현실 사이를 담아낸 1리터만큼의 눈물...
네이버	근데이게 왜15세?정사신 상반신 노출있는데
네이버	그냥 공감하기 싫다 .나도 조제였기에
네이버	언제나 이기적인 남자.사랑에 솔직한 것이라고 해두자. 헤어지는 순간 조차 자신의 감정에 솔직했으니까. 둘 중 한 명만이 다가갈수있고 도망칠수있었던 사랑이라 끝을 예견하고 있던 여자. 누구를 만나도 사랑은 항상 공평하...
네이버	장애인 여성한테 밥 지어달라는 남자라니..끝까지 포기 힘들다.
네이버	영화만큼 좋은 ost가 있는 영화다.
네이버	오열하는 모습이 인상적이다.
네이버	남주 여기저기 쥰나 씨뿌리고 다니는구나
네이버	마지막에 조제가 전동휠체어를 타고 달리는 모습이 조제의 앞으로의 자주적이고 희망적인 삶을 보여주는거같아서 너무 기뻤다
네이버	사랑은 저마다 닮아있다. 별 이유 없이 만나기도 하고 특별한 사건 없이 헤어지기도 한다. 그러나 사랑의 여운만큼은 두 사람의 삶을 오랫동안 흔든다.
네이버	차라리 츠네오가 이해가 안 가면 덜 슬플 텐데
네이버	사랑은 누군가에게 새로운 세상을 보여주기도 하고 아픔을 주기도 하며, 영원할 것 같다가도 변해버리기도 하지만 그렇다고 그 사랑이 아무것도 아니었던 것은 아니다.
네이버	꼭 sm장면을 넣어야했니?
네이버	사랑과 이별을 해본자에게 이 영화는  바이블이다.
네이버	사랑은 그녀를 변화시켰다. 그리고 그는 그녀를 사랑했다.그들은 아무렇게, 성장했다.
네이버	장애는 사랑의 시작도 아니었고, 이별의 이유도 아니었다.
네이버	스포일러가 포함된 감상평입니다. 감상평 보기
네이버	만일 너가 온전했어도, 어쩔 수 없었을거야
네이버	남주가 장애인이란 편견에 휩쓸리지 않았다는 평은 동의할 수가 없다. 사랑의 시작은 순수했을지언정 그는 그만큼 깊이 생각하지 않는 남자이기도 했고 그 결과 현실에 부딪혀 끝이 그렇게 된 거다. 남주가 잘못했다고 생각하...
네이버	영화 자체로 예쁘고 아련하고 현실적이라 깔끔해서 좋았다. 그런데 츠네오가 이별을 한게 진정한 사랑이란 이유를 모르겠다. 이별을 안 했으면 어떤 사랑이란 건지? 담백한 영화라서 좋은건데 해석을 너무 붙이는게 아닌가 싶...
네이버	12년만에 만나 조제 반가웠어. 여전히 사랑스러운 모습에 마음이 좋았다..
네이버	우리가 가장 예뻤던 그 시절의 그 영화
네이버	남자가 쓰레기네 이런걸 영화로 좋게만드냐
네이버	장애인이 아닌 한사람으로서 (시작은 동정이나 그저 호기심이였겠지만) 사랑했단건 맞음 근데 헤어지자마자 다시 전여자친구 만나는거보고 확 깼다 그냥 사랑한건 맞긴한데 결국 질려서 다른여자 만나는걸 이것저것 수식어 붙여서...
네이버	개인적으론 몇년이 지난 지금 봐도 명작이라 생각한다.
네이버	나도 조제처럼 텅빈 방안에 앉아 누군가 찾아와 함께 밥을 먹어주길, 같이 산책에 나서주길 바라던 때가 있었다. 난 장애가 있어서가 아니라 사랑이라는 지지대가 필요했었다. 나 역시 그 사람을 통해 세상과 통하는 방법을...
네이버	다들 평점이 높아서 봤다가 피본 영화. 현실적이지도 않고 일본 특유의 있어보이는 척하는 대사, 쿨한 척, 담담한 척. 현실적이라는 사람들은 다들 이런 사랑만 하셨나... 남자주인공보고있으면 화가 나야 정상아닌가......
네이버	좋아하는 걸 넘어서 사랑하는 영화..
네이버	결국은 사랑도 현실과 타협하는구나..
네이버	함께할 수 없겠지만 영원히 잊지도 못하겠지, 너는 계속 그렇게 나아가 나는 조금만 울게. 츠네오가 울어줘서 고마웠다, 사랑만으로는 책임질 수 없었던 미래까지. 이해가 되서 더 슬프고 잊지 못할 내 영화.
네이버	이 영화가 단순 연애라고 생각할수있지만 사실은 장애우분들의 일본내에서의 인권을 말하고있는 영화죠, 일본 특유의 피해 안줄려는 문화가 장애우분들을 집안에 붙잡아두는 경우가 2005년 전에는 비일비재했죠
네이버	스포일러가 포함된 감상평입니다. 감상평 보기
네이버	헤어지고 친구로 남을수없는 사랑. 장애인임에도 불구하고 당당함과 학교를 가지않았음에도 아는게많은 조제는 정말 매력적인 캐릭터다. 남주의 지치는순간들을 너무 빠르게전개한부분이 약간아쉽지만 캐릭터, 연출, 엔딩, 제목까...
네이버	울지마 최고의 사랑을 했어..
네이버	아무생각 없이 보고 아무생각없이 살다가 문득 생각나는 영화..
네이버	결국에 조제가 의자에서 내려오는 방법은 바뀌지 않았다.
네이버	두 번 보는 데에 큰 용기가 필요한 영화. 이 영화가 주는 어떠한 그 상실감을 내가 또 다시 감당할 수 있을까?
네이버	사람들이 3번4번봐도 명작이래서 그냥생각없이 보았는데 밤에 보고 잠을 못이루었다 아침에되서도 머리를 맴도는영화 정말 명작
네이버	보고싶다고 보던 너 보고싶은 너는 이제 없네
네이버	0점은 어떻게 주는거죠!????!???
네이버	볼때마다 사랑을 배우게되는 영화
네이버	꼭 보길. 가능하면 진한 연애라는걸 한번쯤 해본후에.가능하면 20대의 청춘이 가기전에. 꼭 보길
네이버	변화는게사랑이다. 하지만그리움은남는다. 사랑과그리움사이...
네이버	감동은 느낄수 없었다.. 단지.. 느낀거 15세에 왜 여자가슴이?
네이버	몇번을 봤지만 매번볼때마다 새로운 감정을 느끼게 해주는 영화
네이버	명작입니다 어제 봤는데 전혀 지루함이 없었고 여운이 짙은 영화입니다
네이버	보고 싶은 영화 재개봉 해서 행복합니다
네이버	영화관에서 보길 잘했네요, 좋아요
네이버	조제처럼 어둡고 혼자만 지내기좋아하던때가 있었다 . 영화속 조제 대사들이 어찌 그리 가슴에 박히던지.. 사랑에있어 씁쓸할만큼 사랑하고 이별하게되는 과정에 너무 와닿았었던 영화
네이버	장애인에 대한 편견을 가지지 않는다고 생각했는데 이영화를 보니 아직도 전 모자른것 같네요.. 제 자신에게 부끄러운걸 가르쳐주는 따뜻한 영화였습니다.
네이버	평점에 별 개소리들을 한 껏 짜아내고들 있다.덜자란 사내놈이 설익은 욕정으로 차라리 모르니만 못한 아픔을 깨워 놓고 달아난 잔인한 변태 짓이 전부다.주접 베스트 평들이 역겹네.
네이버	나름 재밌게 봤는데 뒤가 찜찜
네이버	이영화보면 최소3일 먹먹한 후유증옵니다..진짜미친듯이울었네
네이버	내가 본 일본 영화중 최고
네이버	지금만나러갑니다와 더불어 내인생 일본영화 투톱이됨
네이버	장애인이 아닌 일반사람과 하는 사랑도 이와 비슷하다는 걸 느꼈습니다. 1년이란 시간은 뜨거운 열정을 없애버리기엔 충분합니다. 우리는 변하지 않을 거라 생각했지만 변해버렸네요.
네이버	음... 남주가 좀 미화된게 마음에 들지 않는다...동시에 여러 여자 만나고 일본특유의 여자를 사물로 대하는듯한 그런 분위기가 깔려있는게  좀 불편하고... 방탕하게 놀아난 남자를 그냥 순수하게 사랑한걸로 비춰진게 ...
네이버	마지막 장면에서 여느때와 같이 의자에서 쿵! 하고 떨어지는 조제의 뒷모습이 이토록 기억에 남는 까닭은 뭘까.
네이버	끝까지 사랑해주지 못해 미안해
네이버	현실을 여실히 드러낸 영화. 그래서 더 씁쓸한 영화 ;;;;;
네이버	7년 후에 봐도 여전히 마음이 먹먹한 영화
네이버	감독의 여성관이 의심스럽다. 성적 코드들이 하나같이 맥락없고 불쾌했으며 소모적이었다. 남주는 관계를 제대로 열고 맺는 법도 모른채 몸만 달뜬 것처럼 보인다. 마음에 훅 들어오는 독특한 연출, 명대사들을 몇몇 지점에서...
네이버	영화도 안보고 일부러 까러 오는 사람들 정성이 대단하네요 ㅉㅉ
네이버	앞으로 난 또 다른 사람을 만나고 사랑을 하고 이별을 하겠지. 또 다른 사랑을 겪은 후에 몇번이고 다시 찾을 인생 영화. 그때까지, 잘 지내 조제.
네이버	끝이 있는 사랑도 의미있다고 대담하게 말하는 영화
네이버	친구로 돌아갈수 없음은 진심을 다해 사랑했고 마음도 여전하지만 그렇게 할 수 없기 때문이다
네이버	완벽한 결말. 엔딩 타이틀이 나올때 전율을 느꼈다.
네이버	조제의 마음, 가져본 적 있나요...?
네이버	잔잔하고 여운이 많이 남아요. 전 2004년에 4번이나 봤는데 오늘 또 봤어욤. 또봐도 새롭네요~~  중간중간 재미난 장면도 많고~~  깅추
네이버	그녀가 이별을 견디지 못하고 불행할꺼란 생각에 남주를 욕하거나 이 영화는 헤피엔딩이어야만 했다는 생각 그 자체가 장애에 대한 편견이고 동정이었음을 깨닫게 해준다. 그리고 그런 편견없이 한 여자를 사랑했던 남주의 모습...
네이버	일본 영화를 제법 본 거 같은데..시간이 지나니 기억에 남는게 이 영화와 러브레터네..
네이버	이때의 일본영화가 좋다
네이버	좋았어요. 보면서 마음이 조금 아팠어요
네이버	무서워서 떠나는 사람들을 위한 작은 공감의 영화
네이버	나는 혼자 깊은바다 밑에서 데굴데굴 굴러다니게되겠지. 그래도 그것도 나쁘지않아.
네이버	몇년이 지났어도디테일함은 여전하다.또 코끝이 찡해지는 영화
네이버	해피엔딩이 아닌 새드엔딩이 감사할따름.
네이버	그녀가 생각난다.
네이버	왜 나도 둘이 알콩달콩 잘 살아갈구라고 지레 짐작해버린걸까?이거야말로 내가 쓴 색안경 아닌가?새벽에 이 영화를 보고 가슴이 먹먹해졌다. 남자가 우는 장면이 아직도 기억에 남는다.
네이버	동정이아닌 사랑이었음를 깨닫게되는 놀라운순간 예쁘지만아픈 성장드라마
네이버	명불허전 ㅋㅋ!!!!
네이버	너무나 감동적이다. 대사 하나하나
네이버	내 인생 최고의 로맨스영화
네이버	남자는  조제의 그 모습그대로를 사랑했다. 어떻게보면 특별해보일수있지만 또 다르게본다면 일반적인 사랑중에 하나다. 길을 걷다 주저앉아서 하염없이 울음이 터져버린 남자를 보며 내 과거를 돌이켜본다.
네이버	마지막 장면은 항상 마음이 저려온다..
네이버	보고난후 엔딩크레딧이 다지니갈때까지 멍하게 있었다.. 정말 긴~연운이 남는영화
네이버	나는 혼자 깊은바다 밑에서 데굴데굴 굴러다니게 되겠지. 그래도 그것도 나쁘지 않아
네이버	마지막 부분이 자꾸 떠오른다.
네이버	조제를 사랑하지만 떠나야했던 남자를 이해한다. 진심을 보았고 깊고 깊은 해저에 살던 조제는 남자로 인해 세상으로 나올수있었다 세상이 손가락질하고 모두가 등을 돌려도 둘은 행복했고 진심으로 사랑했다. 두렵지 않았다무서...
네이버	아무런 조건, 시선도  따지지 않는 진정한 사랑이란 무엇일까...
네이버	아름답지만 너무나 현실적인, 그래서 더욱 먹먹한 그들의 사랑 이야기.
네이버	아직도 가슴이 먹먹하다..
네이버	나의라임 오랜지 나무 이후, 첨으로 영화나 소설보며 울어봤다.
네이버	한번으로는 담아내기 어렵다
네이버	이별의 이유는 여러가지였지만....아니, 사실은 하나다. 내가 도망친 것이다.
네이버	이거 왜 청불이 아니지..? 아름다워라.
네이버	배고플때 맛잇는 한끼에 식사는 내인생을 바꿀수있다
네이버	다보고나서 곱씹으면 아련해짐..
네이버	재개봉이라니! 다시 보고 싶은 내 인생 사랑영화 끙
네이버	영화 참 어렵다 하고 이해하기 힘든채로 영화를 보는중 끝에 다다랐을 때 츠네오가 오열하는 장면이 있다. 그 순간 나는 정말 아무것도 모른채로 그냥 울어버렸다... 영화를 보며 눈물을 흘린적은 많지만.. 정말 당황스러...
네이버	인스턴트 식품일 거라 생각해 가볍게 삼킨 쓰디쓴 약
네이버	내가 사랑을 하고 이별을 경험하고 난 후에 다시 이 영화를 본다면...
네이버	가슴먹먹하네... 내 생애 세손가락안에 드는 영화.
네이버	평범한 사람들의 만남과 헤어짐이지, 다를 이유가 있나요.
네이버	편견 없이 사랑했지만 편견을 이기지 못해 헤어진 사랑.
네이버	별점 10도 모자름사랑을 알수록 이 영화를 보면눈물이 나고 여운이 남는 영화남자도 여자도 이해가 간다
